id,scrimId,event_type,match_time,player_team,player_name,player_hero,ultimate_id,MapDataId
1653,1500,dva_remech,494.27,T_a02bf5e9,P_4a9291ba,D.Va,5,5572
1654,1500,dva_remech,530.73,T_5568bd9d,P_5711e1d2,D.Va,5,5572
1655,1500,dva_remech,537.83,T_a02bf5e9,P_4a9291ba,D.Va,6,5572
1656,1500,dva_remech,500.13,T_a02bf5e9,P_4a9291ba,D.Va,3,5573
1657,1501,dva_remech,357.81,T_5568bd9d,P_5711e1d2,D.Va,4,5578
1658,1501,dva_remech,809.23,T_5568bd9d,P_5711e1d2,D.Va,5,5580
1659,1503,dva_remech,731.4,T_915af013,P_99332ccc,D.Va,8,5587
1660,1503,dva_remech,750.21,T_915af013,P_99332ccc,D.Va,9,5587
1661,1503,dva_remech,244.49,T_915af013,P_99332ccc,D.Va,2,5588
1662,1504,dva_remech,514.18,T_5568bd9d,P_9be3f49d,D.Va,4,5593
1666,1504,dva_remech,670.62,T_5568bd9d,P_9be3f49d,D.Va,7,5596
1667,1504,dva_remech,792.21,T_5568bd9d,P_9be3f49d,D.Va,8,5596
1668,1504,dva_remech,855.1,T_5568bd9d,P_9be3f49d,D.Va,10,5596
1673,1506,dva_remech,620.23,T_a02bf5e9,P_e2aef5d8,D.Va,3,5614
1674,1506,dva_remech,413.33,T_a02bf5e9,P_e2aef5d8,D.Va,3,5615
1675,1507,dva_remech,562.23,T_0d0b6c05,P_ee72b96b,D.Va,4,5622
1676,1507,dva_remech,657.28,T_0d0b6c05,P_ee72b96b,D.Va,5,5622
1678,1509,dva_remech,560.21,T_a02bf5e9,P_c8b961cb,D.Va,4,5630
1679,1509,dva_remech,560.21,T_a02bf5e9,P_c8b961cb,D.Va,4,5631
1680,1509,dva_remech,205.35,T_a02bf5e9,P_c8b961cb,D.Va,2,5632
1681,1509,dva_remech,222.74,T_a02bf5e9,P_c8b961cb,D.Va,3,5632
1682,1509,dva_remech,353.17,T_a02bf5e9,P_c8b961cb,D.Va,5,5632
1683,1509,dva_remech,821.42,T_a02bf5e9,P_c8b961cb,D.Va,7,5632
1684,1509,dva_remech,288.49,T_a02bf5e9,P_c8b961cb,D.Va,4,5633
1685,1510,dva_remech,123.34,T_5568bd9d,P_5711e1d2,D.Va,2,5635
1686,1510,dva_remech,461.39,T_a02bf5e9,P_64b6f39e,D.Va,4,5635
1687,1510,dva_remech,466.97,T_5568bd9d,P_5711e1d2,D.Va,7,5635
1688,1510,dva_remech,627.21,T_5568bd9d,P_5711e1d2,D.Va,9,5635
1689,1510,dva_remech,748.74,T_5568bd9d,P_5711e1d2,D.Va,11,5635
1690,1510,dva_remech,833.51,T_a02bf5e9,P_64b6f39e,D.Va,7,5635
1691,1511,dva_remech,664.25,T_a02bf5e9,P_cec0d57b,D.Va,5,5650
1692,1511,dva_remech,1015.89,T_1699ed97,P_55f13ccb,D.Va,7,5650
1693,1512,dva_remech,168.33,T_a02bf5e9,P_027e0b89,D.Va,2,5653
1694,1512,dva_remech,229.11,T_a02bf5e9,P_027e0b89,D.Va,3,5655
1695,1512,dva_remech,329.63,T_a02bf5e9,P_027e0b89,D.Va,5,5655
1696,1512,dva_remech,615.37,T_a02bf5e9,P_027e0b89,D.Va,9,5655
1697,1526,dva_remech,83.39,T_2493ae81,P_ada3d7ca,D.Va,1,5721
1698,1526,dva_remech,148.37,T_2493ae81,P_ada3d7ca,D.Va,3,5721
1699,1526,dva_remech,614.07,T_033b8b16,P_254a2aa1,D.Va,4,5721
1700,1528,dva_remech,722.68,T_3af87b19,P_3519608c,D.Va,5,5727
1701,1529,dva_remech,722.68,T_92470a2c,P_3519608c,D.Va,5,5728
1702,1529,dva_remech,697.4,T_a02bf5e9,P_3519608c,D.Va,8,5730
1703,1529,dva_remech,697.4,T_a02bf5e9,P_3519608c,D.Va,8,5731
1704,1529,dva_remech,140.91,T_5568bd9d,P_5133d4ac,D.Va,2,5733
1707,1529,dva_remech,140.91,T_5568bd9d,P_5133d4ac,D.Va,2,5736
1708,1530,dva_remech,151.19,T_5568bd9d,P_ada3d7ca,D.Va,3,5737
1709,1530,dva_remech,254.01,T_5568bd9d,P_ada3d7ca,D.Va,4,5737
1710,1534,dva_remech,292.97,T_a02bf5e9,P_89a6644c,D.Va,2,5745
1711,1534,dva_remech,673.98,T_a02bf5e9,P_89a6644c,D.Va,6,5745
1712,1535,dva_remech,123.91,T_5568bd9d,P_5711e1d2,D.Va,1,5748
1713,1535,dva_remech,332.47,T_5568bd9d,P_5711e1d2,D.Va,5,5748
1714,1535,dva_remech,64.08,T_5568bd9d,P_5711e1d2,D.Va,1,5750
1715,1535,dva_remech,153.16,T_5568bd9d,P_5711e1d2,D.Va,3,5750
1716,1537,dva_remech,64.08,T_5568bd9d,P_5711e1d2,D.Va,1,5763
1717,1537,dva_remech,153.16,T_5568bd9d,P_5711e1d2,D.Va,3,5763
1718,1537,dva_remech,123.91,T_5568bd9d,P_5711e1d2,D.Va,1,5765
1719,1537,dva_remech,332.47,T_5568bd9d,P_5711e1d2,D.Va,5,5765
1720,1540,dva_remech,136.03,T_a02bf5e9,P_4d25b49a,D.Va,2,5769
1721,1540,dva_remech,251.15,T_a02bf5e9,P_4d25b49a,D.Va,3,5769
1722,1540,dva_remech,369.64,T_a02bf5e9,P_4d25b49a,D.Va,6,5769
1723,1540,dva_remech,549.08,T_5568bd9d,P_0dec2868,D.Va,4,5769
1724,1540,dva_remech,136.03,T_a02bf5e9,P_4d25b49a,D.Va,2,5772
1725,1540,dva_remech,251.15,T_a02bf5e9,P_4d25b49a,D.Va,3,5772
1726,1540,dva_remech,369.64,T_a02bf5e9,P_4d25b49a,D.Va,6,5772
1727,1540,dva_remech,549.08,T_5568bd9d,P_0dec2868,D.Va,4,5772
1728,1547,dva_remech,125.11,T_e8c429ce,P_ed195883,D.VA,1,5779
1729,1548,dva_remech,375.85,T_a02bf5e9,P_ff9c0556,D.Va,3,5782
1730,1549,dva_remech,235.78,T_5568bd9d,P_9be3f49d,D.Va,2,5786
1731,1549,dva_remech,516.3,T_5568bd9d,P_9be3f49d,D.Va,5,5786
1732,1549,dva_remech,623.65,T_5568bd9d,P_9be3f49d,D.Va,7,5786
1733,1549,dva_remech,49.87,T_a02bf5e9,P_c8b961cb,D.Va,1,5787
1734,1549,dva_remech,313.99,T_a02bf5e9,P_c8b961cb,D.Va,3,5787
1735,1549,dva_remech,920.12,T_a02bf5e9,P_c8b961cb,D.Va,10,5787
1736,1550,dva_remech,268.24,T_5568bd9d,P_9547094d,D.Va,2,5789
1738,1553,dva_remech,313.53,T_a02bf5e9,P_89a6644c,D.Va,3,5796
1739,1553,dva_remech,396.45,T_a02bf5e9,P_89a6644c,D.Va,4,5796
1740,1553,dva_remech,705.6,T_a02bf5e9,P_89a6644c,D.Va,6,5798
1741,1552,dva_remech,379.7,T_a02bf5e9,P_1de66280,D.Va,8,5800
1742,1552,dva_remech,561.18,T_a02bf5e9,P_1de66280,D.Va,10,5800
1743,1552,dva_remech,692.95,T_a02bf5e9,P_1de66280,D.Va,12,5800
1744,1552,dva_remech,852.78,T_a02bf5e9,P_1de66280,D.Va,14,5800
1745,1552,dva_remech,584.37,T_a02bf5e9,P_1de66280,D.Va,4,5802
1746,1555,dva_remech,141.25,T_a02bf5e9,P_a81f1915,D.Va,2,5808
1747,1555,dva_remech,260.88,T_a02bf5e9,P_a81f1915,D.Va,4,5808
1748,1555,dva_remech,382.55,T_a02bf5e9,P_a81f1915,D.Va,4,5808
1750,1557,dva_remech,351.33,T_a02bf5e9,P_ecbf7f52,D.Va,3,5815
1751,1564,dva_remech,307.08,T_5568bd9d,P_e2aef5d8,D.Va,2,5844
1752,1564,dva_remech,182.77,T_a02bf5e9,P_07630316,D.Va,2,5845
1753,1564,dva_remech,328.5,T_a02bf5e9,P_07630316,D.Va,4,5845
1754,1565,dva_remech,122.38,T_5568bd9d,P_5711e1d2,D.Va,2,5849
1755,1568,dva_remech,170.51,T_3238eb96,P_891a6409,D.Va,3,5860
1756,1568,dva_remech,725.32,T_3238eb96,P_891a6409,D.Va,11,5860
1757,1568,dva_remech,780.04,T_3238eb96,P_891a6409,D.Va,12,5860
1758,1568,dva_remech,311.79,T_3238eb96,P_891a6409,D.Va,2,5863
1759,1568,dva_remech,367.83,T_3238eb96,P_891a6409,D.Va,4,5863
1760,1568,dva_remech,384.67,T_3238eb96,P_891a6409,D.Va,5,5863
1761,1568,dva_remech,489.74,T_3238eb96,P_891a6409,D.Va,7,5863
1762,1568,dva_remech,132.03,T_99940b25,P_b1299717,D.Va,2,5865
1763,1568,dva_remech,321.79,T_3238eb96,P_891a6409,D.Va,4,5865
1787,1570,dva_remech,141.31,T_a02bf5e9,P_07630316,D.Va,2,5879
1788,1570,dva_remech,193.88,T_5568bd9d,P_b8809733,D.Va,2,5879
1789,1570,dva_remech,254.91,T_a02bf5e9,P_07630316,D.Va,4,5879
1790,1570,dva_remech,367.08,T_5568bd9d,P_b8809733,D.Va,4,5879
1791,1570,dva_remech,610.55,T_a02bf5e9,P_07630316,D.Va,8,5879
1792,1570,dva_remech,737.38,T_5568bd9d,P_b8809733,D.Va,9,5879
1793,1570,dva_remech,778.19,T_a02bf5e9,P_07630316,D.Va,10,5879
1794,1570,dva_remech,181.46,T_a02bf5e9,P_07630316,D.Va,2,5880
1795,1570,dva_remech,380.32,T_5568bd9d,P_b8809733,D.Va,7,5880
1796,1570,dva_remech,610.75,T_a02bf5e9,P_07630316,D.Va,6,5880
1797,1570,dva_remech,623.43,T_5568bd9d,P_b8809733,D.Va,6,5882
1800,1570,dva_remech,623.43,T_5568bd9d,P_b8809733,D.Va,6,5885
1801,1581,dva_remech,769.04,T_5568bd9d,P_9af499d1,D.Va,5,5922
1802,1582,dva_remech,348.73,T_a02bf5e9,P_995ef026,D.Va,3,5934
1803,1582,dva_remech,473.81,T_a02bf5e9,P_995ef026,D.Va,5,5934
1804,1582,dva_remech,842.88,T_a02bf5e9,P_995ef026,D.Va,8,5934
1805,1582,dva_remech,61.95,T_a02bf5e9,P_995ef026,D.Va,1,5935
1806,1582,dva_remech,194.79,T_a02bf5e9,P_995ef026,D.Va,3,5935
1807,1582,dva_remech,552.67,T_a02bf5e9,P_995ef026,D.Va,9,5935
1808,1582,dva_remech,410.07,T_a02bf5e9,P_995ef026,D.Va,6,5936
1809,1582,dva_remech,553.31,T_a02bf5e9,P_995ef026,D.Va,10,5936
1810,1583,dva_remech,202.33,T_a02bf5e9,P_8fd2ec67,D.Va,2,5939
1811,1583,dva_remech,432.6,T_a02bf5e9,P_8fd2ec67,D.Va,4,5939
1812,1583,dva_remech,473.39,T_a02bf5e9,P_8fd2ec67,D.Va,5,5939
1813,1584,dva_remech,315.24,T_5568bd9d,P_b8809733,D.Va,4,5940
1814,1584,dva_remech,518.66,T_5568bd9d,P_b8809733,D.Va,6,5940
1815,1586,dva_remech,202.33,T_a02bf5e9,P_8fd2ec67,D.Va,2,5950
1816,1586,dva_remech,432.6,T_a02bf5e9,P_8fd2ec67,D.Va,4,5950
1817,1586,dva_remech,473.39,T_a02bf5e9,P_8fd2ec67,D.Va,5,5950
1818,1586,dva_remech,629.35,T_a02bf5e9,P_b0577e37,D.Va,6,5953
1820,1584,dva_remech,202.33,T_a02bf5e9,P_8fd2ec67,D.Va,2,5963
1821,1584,dva_remech,432.6,T_a02bf5e9,P_8fd2ec67,D.Va,4,5963
1822,1584,dva_remech,473.39,T_a02bf5e9,P_8fd2ec67,D.Va,5,5963
1825,1592,dva_remech,659.62,T_a02bf5e9,P_b8809733,D.Va,3,5981
1826,1592,dva_remech,891.65,T_a02bf5e9,P_b8809733,D.Va,7,5981
1827,1592,dva_remech,139.68,T_a02bf5e9,P_b8809733,D.Va,2,5983
1828,1592,dva_remech,400.25,T_a02bf5e9,P_b8809733,D.Va,6,5983
1829,1592,dva_remech,950.89,T_5568bd9d,P_ecbf7f52,D.Va,5,5983
1830,1601,dva_remech,375.89,T_5568bd9d,P_9b54f7e4,D.Va,4,6012
1831,1601,dva_remech,500.21,T_5568bd9d,P_9b54f7e4,D.Va,6,6012
1832,1601,dva_remech,605.75,T_5568bd9d,P_9b54f7e4,D.Va,8,6012
1833,1601,dva_remech,705.47,T_5568bd9d,P_9b54f7e4,D.Va,10,6012
1834,1601,dva_remech,190.98,T_5568bd9d,P_9b54f7e4,D.Va,4,6014
1835,1601,dva_remech,304.8,T_5568bd9d,P_9b54f7e4,D.Va,6,6014
