id,scrimId,event_type,match_time,round_number,capturing_team,objective_index,point_capture_progress,MapDataId
40596,872,point_progress,368.48,2,T_a02bf5e9,4,66.95,3516
40597,872,point_progress,406.57,2,T_a02bf5e9,4,33.58,3516
40598,872,point_progress,462.43,3,T_a02bf5e9,3,33.59,3516
40599,872,point_progress,472.62,3,T_a02bf5e9,3,33.3,3516
40600,872,point_progress,475.26,3,T_a02bf5e9,3,66.8,3516
40601,872,point_progress,556.11,3,T_a02bf5e9,3,33.38,3516
40602,872,point_progress,558.78,3,T_a02bf5e9,3,66.77,3516
40603,872,point_progress,643.45,3,T_a02bf5e9,3,33.47,3516
40604,872,point_progress,645.23,3,T_a02bf5e9,3,66.77,3516
40605,872,point_progress,655.27,3,T_a02bf5e9,3,33.38,3516
40606,872,point_progress,656.68,3,T_a02bf5e9,3,66.68,3516
40607,872,point_progress,713.67,4,T_a02bf5e9,2,33.3,3516
40608,872,point_progress,716.79,4,T_a02bf5e9,2,66.68,3516
40609,872,point_progress,731.31,4,T_a02bf5e9,2,33.49,3516
40610,872,point_progress,795.32,4,T_a02bf5e9,2,33.46,3516
40611,872,point_progress,796.73,4,T_a02bf5e9,2,67.36,3516
40612,872,point_progress,839.74,4,T_a02bf5e9,2,33.69,3516
40613,872,point_progress,851.34,4,T_a02bf5e9,2,66.98,3516
40614,872,point_progress,910.71,5,T_a02bf5e9,1,33.38,3516
40615,872,point_progress,913.38,5,T_a02bf5e9,1,66.77,3516
40616,872,point_progress,915.67,5,T_a02bf5e9,1,99.97,3516
40617,872,point_progress,939.43,5,T_a02bf5e9,1,33.41,3516
40618,872,point_progress,941.34,5,T_a02bf5e9,1,66.6,3516
40619,872,point_progress,944.41,5,T_a02bf5e9,1,99.99,3516
40620,872,point_progress,42.64,1,T_a02bf5e9,2,33.44,3519
40621,872,point_progress,48.53,1,T_a02bf5e9,2,66.75,3519
40622,872,point_progress,64.45,1,T_a02bf5e9,2,99.95,3519
40623,872,point_progress,97.04,1,T_a02bf5e9,1,33.35,3519
40624,872,point_progress,125.61,1,T_a02bf5e9,1,33.42,3519
40625,872,point_progress,130.23,1,T_a02bf5e9,1,66.72,3519
40626,872,point_progress,164.5,1,T_a02bf5e9,2,33.4,3519
40627,872,point_progress,170.22,1,T_a02bf5e9,2,66.69,3519
40628,872,point_progress,204.52,1,T_a02bf5e9,1,33.4,3519
40629,872,point_progress,236.04,1,T_a02bf5e9,1,66.72,3519
40630,872,point_progress,291.59,1,T_a02bf5e9,0,33.39,3519
40631,872,point_progress,297.44,1,T_a02bf5e9,0,66.66,3519
40632,872,point_progress,302.74,1,T_a02bf5e9,0,99.97,3519
40633,872,point_progress,344.6,1,T_a02bf5e9,1,33.37,3519
40634,872,point_progress,351.46,1,T_a02bf5e9,1,66.73,3519
40635,872,point_progress,358.29,1,T_a02bf5e9,1,99.97,3519
40636,872,point_progress,449.49,1,T_a02bf5e9,0,33.41,3519
40637,872,point_progress,454.19,1,T_a02bf5e9,0,66.68,3519
40638,872,point_progress,458.81,1,T_a02bf5e9,0,99.97,3519
40639,874,point_progress,55.76,1,T_f27c3e61,1,33.42,3521
40640,874,point_progress,57.41,1,T_f27c3e61,1,66.72,3521
40641,874,point_progress,59.6,1,T_f27c3e61,1,99.9,3521
40642,874,point_progress,101.47,1,T_a02bf5e9,1,33.57,3521
40643,874,point_progress,102.8,1,T_a02bf5e9,1,66.78,3521
40644,874,point_progress,104.12,1,T_a02bf5e9,1,99.98,3521
40645,874,point_progress,202.78,1,T_5568bd9d,1,33.58,3521
40646,874,point_progress,217.57,1,T_5568bd9d,1,66.86,3521
40647,874,point_progress,238.12,1,T_a02bf5e9,1,33.47,3521
40648,874,point_progress,239.86,1,T_a02bf5e9,1,66.78,3521
40649,874,point_progress,297.79,2,T_f27c3e61,2,33.88,3521
40650,874,point_progress,302.67,2,T_f27c3e61,2,66.84,3521
40651,874,point_progress,358.24,2,T_a02bf5e9,2,33.57,3521
40652,874,point_progress,360.09,2,T_a02bf5e9,2,66.88,3521
40653,874,point_progress,427.51,2,T_5568bd9d,2,33.47,3521
40654,874,point_progress,484.28,2,T_5568bd9d,2,33.67,3521
40655,874,point_progress,486.04,2,T_5568bd9d,2,66.67,3521
40656,874,point_progress,527.13,2,T_a02bf5e9,2,33.38,3521
40657,874,point_progress,529.8,2,T_a02bf5e9,2,66.77,3521
40658,874,point_progress,531.86,2,T_a02bf5e9,2,99.97,3521
40659,874,point_progress,588.77,3,T_f27c3e61,0,33.59,3521
40660,874,point_progress,591.43,3,T_f27c3e61,0,66.79,3521
40661,874,point_progress,599.65,3,T_f27c3e61,0,99.96,3521
40662,874,point_progress,635.18,3,T_5568bd9d,0,33.49,3521
40663,874,point_progress,640.46,3,T_5568bd9d,0,66.76,3521
40664,874,point_progress,680.8,3,T_5568bd9d,0,33.69,3521
40665,874,point_progress,682.13,3,T_5568bd9d,0,66.89,3521
40666,874,point_progress,705.29,3,T_a02bf5e9,0,33.58,3521
40667,874,point_progress,713.39,3,T_a02bf5e9,0,66.76,3521
40668,874,point_progress,736.15,3,T_5568bd9d,0,33.57,3521
40669,874,point_progress,737.49,3,T_5568bd9d,0,66.68,3521
40670,874,point_progress,830.23,3,T_a02bf5e9,0,33.57,3521
40671,874,point_progress,832.27,3,T_a02bf5e9,0,67.08,3521
40672,874,point_progress,43.68,1,T_a02bf5e9,0,33.37,3522
40673,874,point_progress,54.25,1,T_a02bf5e9,0,66.62,3522
40674,874,point_progress,62.99,1,T_a02bf5e9,0,99.97,3522
40675,874,point_progress,697.59,2,T_5568bd9d,0,33.3,3522
40676,874,point_progress,711.34,2,T_5568bd9d,0,66.63,3522
40677,874,point_progress,42.67,1,T_a02bf5e9,0,33.36,3525
40678,874,point_progress,45.18,1,T_a02bf5e9,0,67.06,3525
40679,874,point_progress,79.72,1,T_a02bf5e9,0,33.58,3525
40680,874,point_progress,115.77,1,T_a02bf5e9,0,33.38,3525
40681,874,point_progress,118.38,1,T_a02bf5e9,0,66.67,3525
40682,874,point_progress,138.25,1,T_a02bf5e9,0,33.36,3525
40683,874,point_progress,140.93,1,T_a02bf5e9,0,66.76,3525
40684,874,point_progress,142.7,1,T_a02bf5e9,0,99.96,3525
40685,874,point_progress,189.07,2,T_a02bf5e9,1,33.57,3525
40686,874,point_progress,190.4,2,T_a02bf5e9,1,66.78,3525
40687,874,point_progress,191.73,2,T_a02bf5e9,1,99.98,3525
40688,874,point_progress,210.44,2,T_a02bf5e9,1,33.36,3525
40689,874,point_progress,212.57,2,T_a02bf5e9,1,66.76,3525
40690,874,point_progress,214.28,2,T_a02bf5e9,1,99.96,3525
40691,874,point_progress,251.34,2,T_a02bf5e9,1,33.46,3525
40692,874,point_progress,256.13,2,T_a02bf5e9,1,67.02,3525
40693,874,point_progress,359.21,3,T_a02bf5e9,4,33.39,3525
40694,874,point_progress,361.88,3,T_a02bf5e9,4,66.79,3525
40695,874,point_progress,364.54,3,T_a02bf5e9,4,99.99,3525
40696,874,point_progress,482.18,4,T_a02bf5e9,3,33.39,3525
40697,874,point_progress,483.7,4,T_a02bf5e9,3,66.69,3525
40698,874,point_progress,641.18,5,T_a02bf5e9,2,33.3,3525
40699,874,point_progress,642.7,5,T_a02bf5e9,2,66.7,3525
40700,874,point_progress,668.12,5,T_a02bf5e9,2,33.39,3525
40701,874,point_progress,699.72,5,T_a02bf5e9,2,33.47,3525
40702,874,point_progress,701.33,5,T_a02bf5e9,2,66.88,3525
40703,874,point_progress,735.68,5,T_a02bf5e9,2,33.57,3525
40704,874,point_progress,737.01,5,T_a02bf5e9,2,66.78,3525
40705,874,point_progress,738.34,5,T_a02bf5e9,2,99.98,3525
40706,874,point_progress,745.2,5,T_a02bf5e9,2,33.39,3525
40707,874,point_progress,189.92,1,T_a02bf5e9,0,33.3,3526
40708,874,point_progress,205.82,1,T_a02bf5e9,0,66.62,3526
40709,874,point_progress,215.13,1,T_a02bf5e9,0,99.95,3526
40710,874,point_progress,641.83,2,T_5568bd9d,0,33.41,3526
40711,874,point_progress,650.6,2,T_5568bd9d,0,66.61,3526
40712,874,point_progress,658.03,2,T_5568bd9d,0,99.91,3526
40738,875,point_progress,109.07,1,T_a02bf5e9,0,33.32,3528
40739,875,point_progress,116.17,1,T_a02bf5e9,0,66.62,3528
40740,875,point_progress,156.95,1,T_a02bf5e9,0,99.97,3528
40741,875,point_progress,503.26,2,T_5568bd9d,0,33.37,3528
40742,875,point_progress,508.62,2,T_5568bd9d,0,66.62,3528
40743,875,point_progress,513.95,2,T_5568bd9d,0,99.92,3528
40744,875,point_progress,39.98,1,T_a02bf5e9,0,33.39,3531
40745,875,point_progress,42.05,1,T_a02bf5e9,0,66.79,3531
40746,875,point_progress,157.09,2,T_a02bf5e9,3,33.48,3531
40747,875,point_progress,158.85,2,T_a02bf5e9,3,66.98,3531
40748,875,point_progress,272.02,3,T_a02bf5e9,2,33.49,3531
40749,875,point_progress,274.52,3,T_a02bf5e9,2,66.69,3531
40750,875,point_progress,348.53,3,T_a02bf5e9,2,33.39,3531
40751,875,point_progress,351.2,3,T_a02bf5e9,2,66.79,3531
40752,875,point_progress,366.27,3,T_a02bf5e9,2,33.39,3531
40753,875,point_progress,367.61,3,T_a02bf5e9,2,66.99,3531
40754,875,point_progress,452.74,4,T_a02bf5e9,1,33.46,3531
40755,875,point_progress,455.04,4,T_a02bf5e9,1,66.64,3531
40756,875,point_progress,457.2,4,T_a02bf5e9,1,99.93,3531
40757,875,point_progress,509.96,4,T_a02bf5e9,1,33.59,3531
40758,875,point_progress,511.94,4,T_a02bf5e9,1,67.09,3531
40759,875,point_progress,532.63,4,T_a02bf5e9,1,33.57,3531
40760,875,point_progress,534.12,4,T_a02bf5e9,1,66.67,3531
40761,875,point_progress,592.84,5,T_a02bf5e9,4,33.68,3531
40762,875,point_progress,594.2,5,T_a02bf5e9,4,66.98,3531
40713,875,point_progress,32.67,1,T_f27c3e61,1,33.39,3527
40714,875,point_progress,34.51,1,T_f27c3e61,1,66.89,3527
40715,875,point_progress,95.23,1,T_a02bf5e9,1,33.37,3527
40716,875,point_progress,96.59,1,T_a02bf5e9,1,66.68,3527
40717,875,point_progress,165.67,1,T_5568bd9d,1,33.39,3527
40718,875,point_progress,174.04,1,T_5568bd9d,1,67.07,3527
40719,875,point_progress,286.02,2,T_f27c3e61,0,33.59,3527
40720,875,point_progress,288.68,2,T_f27c3e61,0,66.79,3527
40721,875,point_progress,291.33,2,T_f27c3e61,0,99.99,3527
40722,875,point_progress,390.75,2,T_a02bf5e9,0,33.49,3527
40723,875,point_progress,392.14,2,T_a02bf5e9,0,66.79,3527
40724,875,point_progress,403.54,2,T_5568bd9d,0,33.48,3527
40725,875,point_progress,405.27,2,T_5568bd9d,0,66.88,3527
40726,875,point_progress,407.08,2,T_5568bd9d,0,99.98,3527
40727,875,point_progress,471.04,3,T_f27c3e61,2,33.39,3527
40728,875,point_progress,472.82,3,T_f27c3e61,2,66.69,3527
40729,875,point_progress,562.13,3,T_a02bf5e9,2,33.39,3527
40730,875,point_progress,564.8,3,T_a02bf5e9,2,66.79,3527
40731,875,point_progress,591.68,3,T_5568bd9d,2,33.49,3527
40732,875,point_progress,593.45,3,T_5568bd9d,2,66.79,3527
40733,875,point_progress,607.84,3,T_a02bf5e9,2,33.39,3527
40734,875,point_progress,610.52,3,T_a02bf5e9,2,66.79,3527
40735,875,point_progress,618.19,3,T_5568bd9d,2,33.59,3527
40736,875,point_progress,621.77,3,T_5568bd9d,2,66.77,3527
40737,875,point_progress,623.34,3,T_5568bd9d,2,99.98,3527
40763,876,point_progress,37.6,1,T_f27c3e61,2,33.39,3532
40764,876,point_progress,54.73,1,T_f27c3e61,2,33.6,3532
40765,876,point_progress,56.08,1,T_f27c3e61,2,67.2,3532
40766,876,point_progress,164.76,1,T_5568bd9d,2,33.48,3532
40767,876,point_progress,166.09,1,T_5568bd9d,2,66.68,3532
40768,876,point_progress,328.09,2,T_f27c3e61,1,33.6,3532
40769,876,point_progress,329.42,2,T_f27c3e61,1,66.8,3532
40770,876,point_progress,421.21,2,T_5568bd9d,1,33.48,3532
40771,876,point_progress,422.99,2,T_5568bd9d,1,66.78,3532
40772,876,point_progress,581.34,3,T_f27c3e61,0,33.38,3532
40773,876,point_progress,583.74,3,T_f27c3e61,0,66.74,3532
40774,876,point_progress,677.96,3,T_a02bf5e9,0,33.38,3532
40775,876,point_progress,679.99,3,T_a02bf5e9,0,66.68,3532
40776,876,point_progress,344.82,2,T_5568bd9d,0,33.33,3533
40777,876,point_progress,391.99,2,T_5568bd9d,0,66.6,3533
40778,876,point_progress,32.5,1,T_a02bf5e9,0,33.38,3535
40779,876,point_progress,43.46,1,T_a02bf5e9,0,66.76,3535
40780,876,point_progress,119.1,1,T_a02bf5e9,0,33.38,3535
40781,876,point_progress,180.48,2,T_a02bf5e9,4,33.39,3535
40782,876,point_progress,182.27,2,T_a02bf5e9,4,66.99,3535
40783,876,point_progress,184.03,2,T_a02bf5e9,4,99.99,3535
40784,876,point_progress,261.53,2,T_a02bf5e9,4,33.36,3535
40785,876,point_progress,262.97,2,T_a02bf5e9,4,66.96,3535
40786,876,point_progress,289.03,2,T_a02bf5e9,4,33.78,3535
40787,876,point_progress,290.77,2,T_a02bf5e9,4,66.98,3535
40788,876,point_progress,350.14,3,T_a02bf5e9,3,33.39,3535
40789,876,point_progress,352.15,3,T_a02bf5e9,3,67.09,3535
40790,876,point_progress,395.27,3,T_a02bf5e9,3,33.49,3535
40791,876,point_progress,407.7,3,T_a02bf5e9,3,33.39,3535
40792,876,point_progress,409.48,3,T_a02bf5e9,3,66.69,3535
40793,876,point_progress,412.01,3,T_a02bf5e9,3,99.99,3535
40794,876,point_progress,466.23,3,T_a02bf5e9,3,33.89,3535
40795,876,point_progress,467.91,3,T_a02bf5e9,3,66.79,3535
40796,876,point_progress,469.24,3,T_a02bf5e9,3,99.99,3535
40797,876,point_progress,522.83,4,T_a02bf5e9,1,33.49,3535
40798,876,point_progress,524.29,4,T_a02bf5e9,1,66.69,3535
40799,876,point_progress,644.99,5,T_a02bf5e9,2,33.39,3535
40800,876,point_progress,646.77,5,T_a02bf5e9,2,66.69,3535
40801,876,point_progress,648.7,5,T_a02bf5e9,2,99.99,3535
40802,876,point_progress,744.04,5,T_a02bf5e9,2,33.97,3535
40803,876,point_progress,745.35,5,T_a02bf5e9,2,66.78,3535
40804,876,point_progress,802.06,5,T_a02bf5e9,2,33.56,3535
40805,876,point_progress,803.38,5,T_a02bf5e9,2,66.76,3535
40806,876,point_progress,804.71,5,T_a02bf5e9,2,99.96,3535
40807,876,point_progress,49.73,1,T_a02bf5e9,2,33.36,3538
40808,876,point_progress,55.9,1,T_a02bf5e9,2,66.62,3538
40809,876,point_progress,61.69,1,T_a02bf5e9,2,99.98,3538
40810,876,point_progress,92.59,1,T_a02bf5e9,3,33.35,3538
40811,876,point_progress,97.4,1,T_a02bf5e9,3,66.66,3538
40812,876,point_progress,128.44,1,T_a02bf5e9,3,33.34,3538
40813,876,point_progress,133.07,1,T_a02bf5e9,3,66.63,3538
40814,876,point_progress,137.69,1,T_a02bf5e9,3,99.92,3538
40815,876,point_progress,177.01,1,T_a02bf5e9,2,33.41,3538
40816,876,point_progress,181.63,1,T_a02bf5e9,2,66.7,3538
40817,876,point_progress,186.26,1,T_a02bf5e9,2,99.99,3538
40818,876,point_progress,238.15,1,T_a02bf5e9,1,33.34,3538
40819,876,point_progress,243.94,1,T_a02bf5e9,1,66.62,3538
40820,876,point_progress,275.29,1,T_a02bf5e9,1,99.98,3538
40821,876,point_progress,307.42,1,T_a02bf5e9,0,33.34,3538
40822,876,point_progress,331.06,1,T_a02bf5e9,0,66.64,3538
40823,877,point_progress,45.25,1,T_7ff3844e,0,33.59,3540
40824,877,point_progress,47.02,1,T_7ff3844e,0,66.89,3540
40825,877,point_progress,167.5,2,T_7ff3844e,4,33.37,3540
40826,877,point_progress,169.1,2,T_7ff3844e,4,66.67,3540
40827,877,point_progress,208.52,2,T_7ff3844e,4,33.86,3540
40828,877,point_progress,229.52,2,T_7ff3844e,4,33.38,3540
40829,877,point_progress,231.07,2,T_7ff3844e,4,67.08,3540
40830,877,point_progress,238.82,2,T_7ff3844e,4,33.39,3540
40831,877,point_progress,240.23,2,T_7ff3844e,4,66.99,3540
40832,877,point_progress,256.64,2,T_7ff3844e,4,33.38,3540
40833,877,point_progress,259.31,2,T_7ff3844e,4,66.67,3540
40834,877,point_progress,295.86,2,T_7ff3844e,4,33.38,3540
40835,877,point_progress,297.45,2,T_7ff3844e,4,67.18,3540
40836,877,point_progress,298.76,2,T_7ff3844e,4,99.98,3540
40837,877,point_progress,347.03,3,T_7ff3844e,2,33.38,3540
40838,877,point_progress,349.67,3,T_7ff3844e,2,66.77,3540
40839,877,point_progress,369.51,3,T_7ff3844e,2,33.59,3540
40840,877,point_progress,372.17,3,T_7ff3844e,2,66.79,3540
40841,877,point_progress,374.82,3,T_7ff3844e,2,99.99,3540
40842,877,point_progress,414.69,3,T_7ff3844e,2,33.59,3540
40843,877,point_progress,416.08,3,T_7ff3844e,2,67.39,3540
40844,877,point_progress,457.47,3,T_7ff3844e,2,33.68,3540
40845,877,point_progress,471.4,3,T_7ff3844e,2,66.94,3540
40846,877,point_progress,497.34,3,T_7ff3844e,2,33.64,3540
40847,877,point_progress,498.71,3,T_7ff3844e,2,67.24,3540
40848,877,point_progress,572.47,4,T_7ff3844e,1,34,3540
40849,877,point_progress,574.1,4,T_7ff3844e,1,67,3540
40850,877,point_progress,582.42,4,T_7ff3844e,1,33.35,3540
40851,877,point_progress,585.76,4,T_7ff3844e,1,66.64,3540
40852,877,point_progress,622.2,4,T_7ff3844e,1,33.68,3540
40853,877,point_progress,624.3,4,T_7ff3844e,1,66.87,3540
40854,877,point_progress,663.52,4,T_7ff3844e,1,33.38,3540
40855,877,point_progress,664.88,4,T_7ff3844e,1,67.38,3540
40856,877,point_progress,749.97,5,T_7ff3844e,3,33.59,3540
40857,877,point_progress,751.32,5,T_7ff3844e,3,67.19,3540
40858,877,point_progress,783.22,5,T_7ff3844e,3,33.88,3540
40859,877,point_progress,784.54,5,T_7ff3844e,3,67.08,3540
40860,877,point_progress,804.45,5,T_7ff3844e,3,33.39,3540
40861,877,point_progress,806.23,5,T_7ff3844e,3,66.79,3540
40862,877,point_progress,807.56,5,T_7ff3844e,3,99.99,3540
40863,877,point_progress,849.17,5,T_7ff3844e,3,33.96,3540
40864,877,point_progress,852.84,5,T_7ff3844e,3,66.74,3540
40865,877,point_progress,891.38,5,T_7ff3844e,3,33.79,3540
40866,877,point_progress,893.62,5,T_7ff3844e,3,66.69,3540
40867,877,point_progress,32.29,1,T_f27c3e61,0,33.39,3541
40868,877,point_progress,34.88,1,T_f27c3e61,0,66.97,3541
40869,877,point_progress,82.49,1,T_7ff3844e,0,33.79,3541
40870,877,point_progress,84.27,1,T_7ff3844e,0,67.09,3541
40871,877,point_progress,130.86,1,T_78479f5d,0,33.49,3541
40872,877,point_progress,132.64,1,T_78479f5d,0,66.79,3541
40873,877,point_progress,241.22,2,T_f27c3e61,2,33.39,3541
40874,877,point_progress,242.6,2,T_f27c3e61,2,66.99,3541
40875,877,point_progress,262.2,2,T_7ff3844e,2,33.44,3541
40876,877,point_progress,263.61,2,T_7ff3844e,2,66.94,3541
40877,877,point_progress,301.7,2,T_78479f5d,2,33.57,3541
40878,877,point_progress,303.89,2,T_78479f5d,2,67.18,3541
40879,877,point_progress,355.8,2,T_7ff3844e,2,33.87,3541
40880,877,point_progress,358.72,2,T_7ff3844e,2,66.84,3541
40881,877,point_progress,399.88,2,T_78479f5d,2,33.57,3541
40882,877,point_progress,401.88,2,T_78479f5d,2,66.77,3541
40883,877,point_progress,409.48,2,T_78479f5d,2,99.94,3541
40884,877,point_progress,448.17,2,T_7ff3844e,2,33.59,3541
40885,877,point_progress,450.85,2,T_7ff3844e,2,66.99,3541
40886,877,point_progress,512.45,2,T_78479f5d,2,33.59,3541
40887,877,point_progress,515.12,2,T_78479f5d,2,66.99,3541
40888,877,point_progress,582.33,3,T_f27c3e61,1,33.59,3541
40889,877,point_progress,583.93,3,T_f27c3e61,1,66.69,3541
40890,877,point_progress,622.53,3,T_78479f5d,1,33.39,3541
40891,877,point_progress,623.94,3,T_78479f5d,1,67.19,3541
40892,877,point_progress,665.45,3,T_7ff3844e,1,33.89,3541
40893,877,point_progress,667.23,3,T_7ff3844e,1,67.19,3541
40894,877,point_progress,697.56,3,T_78479f5d,1,33.39,3541
40895,877,point_progress,744.67,3,T_78479f5d,1,33.79,3541
40896,877,point_progress,746.93,3,T_78479f5d,1,66.99,3541
40897,877,point_progress,808.54,3,T_7ff3844e,1,33.38,3541
40898,877,point_progress,826.32,3,T_7ff3844e,1,66.95,3541
40899,877,point_progress,54.81,1,T_f27c3e61,2,33.59,3543
40900,877,point_progress,56.61,1,T_f27c3e61,2,67.19,3543
40901,877,point_progress,58.38,1,T_f27c3e61,2,99.99,3543
40902,877,point_progress,88.04,1,T_78479f5d,2,33.49,3543
40903,877,point_progress,90.7,1,T_78479f5d,2,66.69,3543
40904,877,point_progress,142.42,1,T_7ff3844e,2,33.39,3543
40905,877,point_progress,145.09,1,T_7ff3844e,2,66.79,3543
40906,877,point_progress,160.44,1,T_78479f5d,2,33.68,3543
40907,877,point_progress,161.78,1,T_78479f5d,2,67.28,3543
40908,877,point_progress,224.14,1,T_7ff3844e,2,33.56,3543
40909,877,point_progress,226.61,1,T_7ff3844e,2,66.66,3543
40910,877,point_progress,290.61,2,T_f27c3e61,0,33.59,3543
40911,877,point_progress,302.34,2,T_f27c3e61,0,33.56,3543
40912,877,point_progress,305.01,2,T_f27c3e61,0,66.96,3543
40913,877,point_progress,432.77,2,T_7ff3844e,0,33.46,3543
40914,877,point_progress,434.58,2,T_7ff3844e,0,66.66,3543
40915,877,point_progress,521.89,2,T_78479f5d,0,33.79,3543
40916,877,point_progress,525.41,2,T_78479f5d,0,66.87,3543
40917,877,point_progress,533.15,2,T_7ff3844e,0,33.97,3543
40918,877,point_progress,534.78,2,T_7ff3844e,0,66.78,3543
40919,877,point_progress,568,2,T_78479f5d,0,33.59,3543
40920,877,point_progress,585.03,2,T_78479f5d,0,66.97,3543
40921,877,point_progress,638.12,3,T_f27c3e61,1,33.54,3543
40922,877,point_progress,639.99,3,T_f27c3e61,1,67.14,3543
40923,877,point_progress,113.53,1,T_7ff3844e,0,33.39,3544
40924,877,point_progress,118.95,1,T_7ff3844e,0,66.76,3544
40925,877,point_progress,125.59,1,T_7ff3844e,0,99.96,3544
40926,877,point_progress,539.09,2,T_78479f5d,0,33.38,3544
40927,877,point_progress,544.1,2,T_78479f5d,0,66.77,3544
40940,884,point_progress,43.38,1,T_6877e283,2,33.35,3549
40941,884,point_progress,49.17,1,T_6877e283,2,66.73,3549
40942,884,point_progress,114.89,1,T_6877e283,1,33.4,3549
40943,884,point_progress,119.53,1,T_6877e283,1,66.81,3549
40944,884,point_progress,170.39,1,T_6877e283,0,33.43,3549
40945,884,point_progress,175.9,1,T_6877e283,0,66.69,3549
40946,884,point_progress,180.53,1,T_6877e283,0,99.96,3549
40947,884,point_progress,210.7,1,T_6877e283,1,33.52,3549
40948,884,point_progress,215.37,1,T_6877e283,1,66.6,3549
40949,884,point_progress,243.06,1,T_6877e283,1,100,3549
40950,884,point_progress,290.39,1,T_6877e283,2,33.42,3549
40951,884,point_progress,295.03,1,T_6877e283,2,66.83,3549
40952,884,point_progress,336.46,1,T_6877e283,3,33.37,3549
40953,884,point_progress,342.46,1,T_6877e283,3,66.68,3549
40954,884,point_progress,350.89,1,T_6877e283,3,99.96,3549
40955,884,point_progress,410.75,1,T_6877e283,2,33.5,3549
40956,884,point_progress,415.37,1,T_6877e283,2,66.8,3549
40957,884,point_progress,442.76,1,T_6877e283,2,33.49,3549
40958,884,point_progress,447.38,1,T_6877e283,2,66.78,3549
40959,884,point_progress,451.99,1,T_6877e283,2,99.96,3549
40960,884,point_progress,491.16,1,T_6877e283,3,33.49,3549
40961,884,point_progress,497.72,1,T_6877e283,3,66.66,3549
40962,884,point_progress,508.94,1,T_6877e283,3,99.96,3549
40963,884,point_progress,51.12,1,T_6877e283,0,33.32,3551
40964,884,point_progress,61.71,1,T_6877e283,0,66.64,3551
40965,884,point_progress,348.7,2,T_a0d3c623,0,33.38,3551
40966,884,point_progress,361.01,2,T_a0d3c623,0,66.63,3551
40967,884,point_progress,368.37,2,T_a0d3c623,0,99.95,3551
40968,884,point_progress,31.73,1,T_6877e283,0,33.87,3552
40969,884,point_progress,33.12,1,T_6877e283,0,67.18,3552
40970,884,point_progress,57.89,1,T_6877e283,0,33.69,3552
40971,884,point_progress,59.6,1,T_6877e283,0,67.19,3552
40972,884,point_progress,96.04,1,T_6877e283,0,33.56,3552
40973,884,point_progress,183.79,2,T_6877e283,4,33.38,3552
40974,884,point_progress,185.81,2,T_6877e283,4,67.18,3552
40975,884,point_progress,219.45,2,T_6877e283,4,33.79,3552
40976,884,point_progress,221.23,2,T_6877e283,4,67.09,3552
40977,884,point_progress,247.45,2,T_6877e283,4,33.58,3552
40978,884,point_progress,251.37,2,T_6877e283,4,67.26,3552
40979,884,point_progress,252.81,2,T_6877e283,4,99.96,3552
40980,884,point_progress,331.42,3,T_6877e283,1,33.35,3552
40981,884,point_progress,363.92,3,T_6877e283,1,66.76,3552
40982,884,point_progress,398.46,3,T_6877e283,1,33.55,3552
40983,884,point_progress,399.8,3,T_6877e283,1,67.15,3552
40984,884,point_progress,406.49,3,T_6877e283,1,99.94,3552
40985,884,point_progress,411.4,3,T_6877e283,1,33.57,3552
40986,884,point_progress,415.21,3,T_6877e283,1,66.75,3552
40987,884,point_progress,513.18,4,T_6877e283,3,33.48,3552
40988,884,point_progress,514.73,4,T_6877e283,3,66.96,3552
40989,884,point_progress,530.45,4,T_6877e283,3,33.39,3552
40990,884,point_progress,533.12,4,T_6877e283,3,66.79,3552
40991,884,point_progress,548.57,4,T_6877e283,3,33.69,3552
40992,884,point_progress,549.9,4,T_6877e283,3,66.89,3552
40993,884,point_progress,583.73,4,T_6877e283,3,33.59,3552
40994,884,point_progress,586.4,4,T_6877e283,3,66.99,3552
40995,884,point_progress,717.07,5,T_6877e283,2,33.58,3552
40996,884,point_progress,719.69,5,T_6877e283,2,67.07,3552
40997,884,point_progress,779.37,5,T_6877e283,2,33.97,3552
40998,884,point_progress,780.68,5,T_6877e283,2,66.78,3552
40999,884,point_progress,782.01,5,T_6877e283,2,99.98,3552
41000,884,point_progress,811.34,5,T_6877e283,2,33.38,3552
41001,884,point_progress,851.17,5,T_6877e283,2,33.59,3552
41002,884,point_progress,853.62,5,T_6877e283,2,66.99,3552
41003,884,point_progress,855.38,5,T_6877e283,2,99.99,3552
41004,884,point_progress,864.01,5,T_6877e283,2,33.49,3552
41005,884,point_progress,865.79,5,T_6877e283,2,66.79,3552
41006,884,point_progress,33.76,1,T_f27c3e61,1,33.36,3554
41007,884,point_progress,35.12,1,T_f27c3e61,1,67.36,3554
41008,884,point_progress,50.13,1,T_a0d3c623,1,33.58,3554
41009,884,point_progress,52.8,1,T_a0d3c623,1,66.97,3554
41010,884,point_progress,55.44,1,T_a0d3c623,1,99.97,3554
41011,884,point_progress,119.59,1,T_6877e283,1,33.96,3554
41012,884,point_progress,120.92,1,T_6877e283,1,67.16,3554
41013,884,point_progress,264.24,2,T_f27c3e61,0,33.92,3554
41014,884,point_progress,265.76,2,T_f27c3e61,0,66.73,3554
41015,884,point_progress,381.17,2,T_a0d3c623,0,33.69,3554
41016,884,point_progress,383.75,2,T_a0d3c623,0,66.87,3554
41017,884,point_progress,442.79,2,T_6877e283,0,33.46,3554
