id,scrimId,event_type,match_time,round_number,capturing_team,objective_index,payload_capture_progress,MapDataId
5546,333,payload_progress,811.04,2,T_5568bd9d,2,80.02,1165
5547,333,payload_progress,849.77,2,T_5568bd9d,2,90.01,1165
5548,333,payload_progress,102.97,1,T_a02bf5e9,1,10.03,1166
5549,333,payload_progress,117.13,1,T_a02bf5e9,1,20.01,1166
5550,333,payload_progress,139.79,1,T_a02bf5e9,1,30.03,1166
5551,333,payload_progress,153.16,1,T_a02bf5e9,1,40.02,1166
5552,333,payload_progress,178.32,1,T_a02bf5e9,1,50.01,1166
5553,333,payload_progress,356.59,1,T_a02bf5e9,2,60.01,1166
5554,333,payload_progress,370.55,1,T_a02bf5e9,2,70.02,1166
5555,333,payload_progress,399.2,1,T_a02bf5e9,2,80.02,1166
5556,333,payload_progress,487.61,1,T_a02bf5e9,2,90.02,1166
5557,333,payload_progress,509.86,1,T_a02bf5e9,3,0,1166
5558,333,payload_progress,673.47,2,T_5568bd9d,1,10.03,1166
5559,333,payload_progress,691.25,2,T_5568bd9d,1,20.02,1166
5560,333,payload_progress,705.21,2,T_5568bd9d,1,30.02,1166
5561,333,payload_progress,719.14,2,T_5568bd9d,1,40.02,1166
5562,333,payload_progress,811.53,2,T_5568bd9d,1,50.02,1166
5563,333,payload_progress,922.78,2,T_5568bd9d,2,60.02,1166
5564,333,payload_progress,936.71,2,T_5568bd9d,2,70.02,1166
5565,334,payload_progress,269.26,1,T_551fc46d,1,10.03,1170
5566,334,payload_progress,282,1,T_551fc46d,1,20.02,1170
5567,334,payload_progress,295.77,1,T_551fc46d,1,30.02,1170
5568,334,payload_progress,345.7,1,T_551fc46d,1,40.02,1170
5569,334,payload_progress,389.51,1,T_551fc46d,1,50.01,1170
5570,334,payload_progress,415.98,1,T_551fc46d,2,60.02,1170
5571,334,payload_progress,428.92,1,T_551fc46d,2,70.02,1170
5572,334,payload_progress,443.56,1,T_551fc46d,2,80.02,1170
5573,334,payload_progress,457.52,1,T_551fc46d,2,90.01,1170
5574,334,payload_progress,469.57,1,T_551fc46d,3,0,1170
5575,334,payload_progress,77.82,1,T_551fc46d,0,10.02,1171
5576,334,payload_progress,91.61,1,T_551fc46d,0,20.02,1171
5577,334,payload_progress,274.43,2,T_94e451b3,0,10.02,1171
5578,334,payload_progress,289.59,2,T_94e451b3,0,20.02,1171
5579,334,payload_progress,322.67,2,T_94e451b3,0,30.02,1171
5580,334,payload_progress,459.3,2,T_94e451b3,1,40.01,1171
5581,334,payload_progress,606.33,2,T_94e451b3,1,50.02,1171
5582,334,payload_progress,627.31,2,T_94e451b3,1,60.02,1171
5583,337,payload_progress,22.21,1,T_c5501d77,0,10.01,1174
5584,337,payload_progress,263.7,2,T_afa0a505,0,10.01,1174
5585,337,payload_progress,282.6,2,T_afa0a505,0,20.02,1174
5586,337,payload_progress,300,2,T_afa0a505,0,30.01,1174
5587,337,payload_progress,337.56,2,T_afa0a505,1,40.03,1174
5588,337,payload_progress,412.05,2,T_afa0a505,1,50.01,1174
5589,337,payload_progress,466.56,2,T_afa0a505,1,60.01,1174
5590,337,payload_progress,557.36,2,T_afa0a505,2,70.01,1174
5591,337,payload_progress,575.82,2,T_afa0a505,2,80.01,1174
5592,337,payload_progress,609.49,2,T_afa0a505,2,90.01,1174
5593,337,payload_progress,110.68,1,T_c5501d77,1,10.03,1176
5594,337,payload_progress,121.96,1,T_c5501d77,1,20.03,1176
5595,337,payload_progress,133.58,1,T_c5501d77,1,30.02,1176
5596,337,payload_progress,146.82,1,T_c5501d77,1,40.03,1176
5597,337,payload_progress,209.03,1,T_c5501d77,1,50.02,1176
5598,338,payload_progress,166.91,1,T_a02bf5e9,0,10.02,1179
5599,338,payload_progress,182.37,1,T_a02bf5e9,0,20.01,1179
5600,338,payload_progress,262.76,2,T_5568bd9d,0,10.01,1179
5601,338,payload_progress,293.66,2,T_5568bd9d,0,20.01,1179
5602,338,payload_progress,308.49,2,T_5568bd9d,0,30.02,1179
5603,338,payload_progress,352.38,2,T_5568bd9d,1,40.01,1179
5604,338,payload_progress,370.16,2,T_5568bd9d,1,50.01,1179
5605,338,payload_progress,388.92,2,T_5568bd9d,1,60.02,1179
5606,338,payload_progress,459.24,2,T_5568bd9d,1,70.01,1179
5607,338,payload_progress,487.97,2,T_5568bd9d,2,80.01,1179
5608,338,payload_progress,557.87,2,T_5568bd9d,2,90.02,1179
5609,338,payload_progress,107.68,1,T_a02bf5e9,1,10.03,1180
5610,338,payload_progress,150.47,1,T_a02bf5e9,1,20.02,1180
5611,338,payload_progress,172.12,1,T_a02bf5e9,1,30.03,1180
5612,338,payload_progress,183.92,1,T_a02bf5e9,1,40.02,1180
5613,338,payload_progress,194.18,1,T_a02bf5e9,1,50.03,1180
5614,338,payload_progress,216.59,1,T_a02bf5e9,1,60.02,1180
5615,338,payload_progress,475.47,2,T_5568bd9d,1,10.02,1180
5616,338,payload_progress,498.81,2,T_5568bd9d,1,20.02,1180
5617,338,payload_progress,510.72,2,T_5568bd9d,1,30.02,1180
5618,338,payload_progress,529.86,2,T_5568bd9d,1,40.02,1180
5619,338,payload_progress,542.78,2,T_5568bd9d,1,50.01,1180
5620,338,payload_progress,609.98,2,T_5568bd9d,1,60.02,1180
5621,338,payload_progress,642.84,2,T_5568bd9d,2,70.02,1180
5622,338,payload_progress,660.51,2,T_5568bd9d,2,80.03,1180
5623,338,payload_progress,781,2,T_5568bd9d,2,90.02,1180
5649,340,payload_progress,22.26,1,T_5b9c1362,0,10.01,1196
5650,340,payload_progress,47.63,1,T_5b9c1362,0,20.01,1196
5651,340,payload_progress,65.84,1,T_5b9c1362,0,30.01,1196
5652,340,payload_progress,118.7,1,T_5b9c1362,1,40.02,1196
5653,340,payload_progress,135.61,1,T_5b9c1362,1,50.02,1196
5654,340,payload_progress,251.08,1,T_5b9c1362,1,60.02,1196
5655,340,payload_progress,372.56,1,T_5b9c1362,1,70.02,1196
5656,340,payload_progress,402.33,1,T_5b9c1362,2,80.01,1196
5657,340,payload_progress,420.63,1,T_5b9c1362,2,90.01,1196
5658,340,payload_progress,491.85,2,T_94e451b3,0,10.01,1196
5659,340,payload_progress,520.32,2,T_94e451b3,0,20.01,1196
5660,340,payload_progress,538.57,2,T_94e451b3,0,30.02,1196
5661,340,payload_progress,581.52,2,T_94e451b3,1,40.02,1196
5662,340,payload_progress,599.99,2,T_94e451b3,1,50.01,1196
5663,340,payload_progress,873.09,2,T_94e451b3,1,60.02,1196
5664,340,payload_progress,905.7,2,T_94e451b3,1,70.01,1196
5665,340,payload_progress,937.23,2,T_94e451b3,2,80.01,1196
5666,340,payload_progress,980.23,2,T_94e451b3,2,90.01,1196
5667,340,payload_progress,56.08,1,T_5b9c1362,0,10.02,1198
5668,340,payload_progress,69.79,1,T_5b9c1362,0,20.02,1198
5669,340,payload_progress,176.97,1,T_5b9c1362,0,30.01,1198
5670,340,payload_progress,209.9,1,T_5b9c1362,1,40.02,1198
5671,340,payload_progress,227.71,1,T_5b9c1362,1,50.01,1198
5672,340,payload_progress,250.88,1,T_5b9c1362,1,60.01,1198
5673,340,payload_progress,269.66,1,T_5b9c1362,1,70.02,1198
5674,340,payload_progress,297.31,1,T_5b9c1362,2,80.02,1198
5675,340,payload_progress,343.15,1,T_5b9c1362,2,90.01,1198
5676,340,payload_progress,478.87,2,T_94e451b3,0,10.02,1198
5677,340,payload_progress,495.11,2,T_94e451b3,0,20.02,1198
5678,340,payload_progress,579.69,2,T_94e451b3,0,30.02,1198
5679,340,payload_progress,639.09,2,T_94e451b3,1,40.01,1198
5680,340,payload_progress,656.75,2,T_94e451b3,1,50.02,1198
5681,340,payload_progress,766.07,2,T_94e451b3,1,60.01,1198
5682,340,payload_progress,798.14,2,T_94e451b3,1,70.02,1198
5683,340,payload_progress,841.5,2,T_94e451b3,2,80.02,1198
5698,344,payload_progress,262.84,1,T_c8373fd8,1,10.02,1204
5699,344,payload_progress,276.26,1,T_c8373fd8,1,20.01,1204
5700,344,payload_progress,424.86,1,T_c8373fd8,1,30.03,1204
5701,344,payload_progress,435.68,1,T_c8373fd8,1,40.02,1204
5702,344,payload_progress,562.6,2,T_0ff7da8a,1,10.02,1204
5703,344,payload_progress,575.84,2,T_0ff7da8a,1,20.02,1204
5704,344,payload_progress,610.16,2,T_0ff7da8a,1,30.01,1204
5705,344,payload_progress,660.98,2,T_0ff7da8a,1,40.03,1204
5706,344,payload_progress,672.14,2,T_0ff7da8a,1,50.02,1204
5707,344,payload_progress,695.35,2,T_0ff7da8a,2,60.02,1204
5708,344,payload_progress,715.22,2,T_0ff7da8a,2,70.02,1204
5709,344,payload_progress,731.61,2,T_0ff7da8a,2,80.03,1204
5710,344,payload_progress,745.29,2,T_0ff7da8a,2,90.02,1204
5711,344,payload_progress,757.6,2,T_0ff7da8a,3,0,1204
5722,345,payload_progress,24.43,1,T_32495e59,0,10.02,1212
5723,345,payload_progress,85.1,1,T_32495e59,0,20.01,1212
5724,345,payload_progress,101.16,1,T_32495e59,0,30.01,1212
5725,345,payload_progress,280.85,2,T_6f51c467,0,10.01,1212
5726,345,payload_progress,303.64,2,T_6f51c467,0,20.01,1212
5727,345,payload_progress,320.46,2,T_6f51c467,0,30.02,1212
5728,345,payload_progress,347.31,2,T_6f51c467,1,40.02,1212
5729,345,payload_progress,371.57,2,T_6f51c467,1,50.01,1212
5730,345,payload_progress,389.13,2,T_6f51c467,1,60.02,1212
5731,345,payload_progress,415.95,2,T_6f51c467,2,70.02,1212
5732,345,payload_progress,436.28,2,T_6f51c467,2,80.01,1212
5733,345,payload_progress,455.28,2,T_6f51c467,2,90.01,1212
5734,345,payload_progress,475.16,2,T_6f51c467,2,100,1212
5760,342,payload_progress,21.18,1,T_a02bf5e9,0,10.02,1217
5761,342,payload_progress,39.95,1,T_a02bf5e9,0,20.01,1217
5762,342,payload_progress,63.52,1,T_a02bf5e9,0,30,1217
5763,342,payload_progress,288.01,2,T_5568bd9d,0,10.01,1217
5764,342,payload_progress,331.43,2,T_5568bd9d,0,20.01,1217
5765,342,payload_progress,347.98,2,T_5568bd9d,0,30.02,1217
5766,342,payload_progress,382.35,2,T_5568bd9d,1,40.01,1217
5767,342,payload_progress,401.69,2,T_5568bd9d,1,50.01,1217
5768,342,payload_progress,443.89,2,T_5568bd9d,1,60.01,1217
5769,342,payload_progress,470.26,2,T_5568bd9d,2,70.01,1217
5770,342,payload_progress,495.35,2,T_5568bd9d,2,80.02,1217
5771,342,payload_progress,511.89,2,T_5568bd9d,2,90.01,1217
5772,342,payload_progress,21.18,1,T_a02bf5e9,0,10.02,1218
5773,342,payload_progress,39.95,1,T_a02bf5e9,0,20.01,1218
5774,342,payload_progress,63.52,1,T_a02bf5e9,0,30,1218
5775,342,payload_progress,288.01,2,T_5568bd9d,0,10.01,1218
5776,342,payload_progress,331.43,2,T_5568bd9d,0,20.01,1218
5777,342,payload_progress,347.98,2,T_5568bd9d,0,30.02,1218
5778,342,payload_progress,382.35,2,T_5568bd9d,1,40.01,1218
5779,342,payload_progress,401.69,2,T_5568bd9d,1,50.01,1218
5780,342,payload_progress,443.89,2,T_5568bd9d,1,60.01,1218
5781,342,payload_progress,470.26,2,T_5568bd9d,2,70.01,1218
5782,342,payload_progress,495.35,2,T_5568bd9d,2,80.02,1218
5783,342,payload_progress,511.89,2,T_5568bd9d,2,90.01,1218
5784,342,payload_progress,221.57,1,T_a02bf5e9,1,10.02,1220
5785,342,payload_progress,235.27,1,T_a02bf5e9,1,20.01,1220
5786,342,payload_progress,248.95,1,T_a02bf5e9,1,30.01,1220
5787,342,payload_progress,265.24,1,T_a02bf5e9,1,40.01,1220
5788,342,payload_progress,385.93,1,T_a02bf5e9,1,50.02,1220
5789,342,payload_progress,408.46,1,T_a02bf5e9,2,60.03,1220
5790,342,payload_progress,418.74,1,T_a02bf5e9,2,70.02,1220
5791,342,payload_progress,469.16,1,T_a02bf5e9,2,80.02,1220
5792,342,payload_progress,497.62,1,T_a02bf5e9,2,90.01,1220
5793,342,payload_progress,707.87,2,T_5568bd9d,1,10.02,1220
5794,342,payload_progress,720.28,2,T_5568bd9d,1,20.01,1220
5795,342,payload_progress,755.91,2,T_5568bd9d,1,30.02,1220
5796,342,payload_progress,768.3,2,T_5568bd9d,1,40.02,1220
5797,342,payload_progress,897.78,2,T_5568bd9d,1,50.02,1220
5798,342,payload_progress,918.55,2,T_5568bd9d,2,60.03,1220
5799,342,payload_progress,930.85,2,T_5568bd9d,2,70.02,1220
5800,342,payload_progress,944.22,2,T_5568bd9d,2,80.01,1220
5801,342,payload_progress,957.56,2,T_5568bd9d,2,90.02,1220
5831,346,payload_progress,62.3,1,T_bd7779f8,1,10.02,1230
5832,346,payload_progress,136.56,1,T_bd7779f8,1,20,1230
5833,346,payload_progress,161.45,1,T_bd7779f8,1,30.03,1230
5834,346,payload_progress,171.76,1,T_bd7779f8,1,40.02,1230
5835,346,payload_progress,183.49,1,T_bd7779f8,1,50.02,1230
5836,346,payload_progress,215.74,1,T_bd7779f8,1,60.03,1230
5837,346,payload_progress,248.91,1,T_bd7779f8,2,70.02,1230
5838,346,payload_progress,267.39,1,T_bd7779f8,2,80.01,1230
5839,346,payload_progress,352.58,1,T_bd7779f8,2,90.03,1230
5840,346,payload_progress,504.04,2,T_94e451b3,1,10.03,1230
5841,346,payload_progress,544.72,2,T_94e451b3,1,20.02,1230
5842,346,payload_progress,587.79,2,T_94e451b3,1,30.02,1230
5843,346,payload_progress,599.35,2,T_94e451b3,1,40.01,1230
5844,346,payload_progress,610.1,2,T_94e451b3,1,50.03,1230
5845,346,payload_progress,622.57,2,T_94e451b3,1,60.03,1230
5846,346,payload_progress,644.56,2,T_94e451b3,2,70.02,1230
5847,346,payload_progress,665.9,2,T_94e451b3,2,80.02,1230
5848,346,payload_progress,674.97,2,T_94e451b3,2,90.03,1230
5849,346,payload_progress,727.25,2,T_94e451b3,3,0,1230
5884,350,payload_progress,21.12,1,T_a02bf5e9,0,10.01,1249
5885,350,payload_progress,57.29,1,T_a02bf5e9,0,20.01,1249
5886,350,payload_progress,74.3,1,T_a02bf5e9,0,30.02,1249
5887,350,payload_progress,95.45,1,T_a02bf5e9,1,40.01,1249
5888,350,payload_progress,140.17,1,T_a02bf5e9,1,50.01,1249
5889,350,payload_progress,159.54,1,T_a02bf5e9,1,60.01,1249
5890,350,payload_progress,274.45,1,T_a02bf5e9,2,70.02,1249
5891,350,payload_progress,289.81,1,T_a02bf5e9,2,80.02,1249
5892,350,payload_progress,306.5,1,T_a02bf5e9,2,90.01,1249
5893,350,payload_progress,365.12,2,T_5568bd9d,0,10.01,1249
5894,350,payload_progress,499.7,2,T_5568bd9d,0,20.01,1249
5895,350,payload_progress,522.28,2,T_5568bd9d,0,30.01,1249
5896,350,payload_progress,554.6,2,T_5568bd9d,1,40.02,1249
5897,350,payload_progress,572.11,2,T_5568bd9d,1,50.02,1249
5898,350,payload_progress,629.1,2,T_5568bd9d,1,60.02,1249
5899,350,payload_progress,751.63,2,T_5568bd9d,2,70.01,1249
5900,350,payload_progress,768.1,2,T_5568bd9d,2,80.01,1249
5901,350,payload_progress,817.74,2,T_5568bd9d,2,90.02,1249
5902,350,payload_progress,879.33,2,T_5568bd9d,3,0,1249
5903,350,payload_progress,118.52,1,T_a02bf5e9,1,10.03,1250
5904,350,payload_progress,152.9,1,T_a02bf5e9,1,20.02,1250
5905,350,payload_progress,162.26,1,T_a02bf5e9,1,30.03,1250
5906,350,payload_progress,171.56,1,T_a02bf5e9,1,40.02,1250
5907,350,payload_progress,383.72,1,T_a02bf5e9,1,50.03,1250
5908,350,payload_progress,394.5,1,T_a02bf5e9,1,60.02,1250
5909,350,payload_progress,423.52,1,T_a02bf5e9,2,70.03,1250
5910,350,payload_progress,432.96,1,T_a02bf5e9,2,80.02,1250
5911,350,payload_progress,446.15,1,T_a02bf5e9,2,90.02,1250
5912,350,payload_progress,698.73,2,T_5568bd9d,1,10.02,1250
5913,350,payload_progress,717.16,2,T_5568bd9d,1,20.02,1250
5914,350,payload_progress,729.57,2,T_5568bd9d,1,30.02,1250
5915,350,payload_progress,811.22,2,T_5568bd9d,1,40.02,1250
5916,350,payload_progress,823.27,2,T_5568bd9d,1,50.03,1250
5917,350,payload_progress,833.86,2,T_5568bd9d,1,60.01,1250
5918,351,payload_progress,24.85,1,T_a02bf5e9,0,10.01,1256
5919,351,payload_progress,45.29,1,T_a02bf5e9,0,20.01,1256
5920,351,payload_progress,80.49,1,T_a02bf5e9,0,30.02,1256
5921,351,payload_progress,114.89,1,T_a02bf5e9,1,40.01,1256
5922,351,payload_progress,223.95,1,T_a02bf5e9,1,50.01,1256
5923,351,payload_progress,244.84,1,T_a02bf5e9,1,60.01,1256
5924,351,payload_progress,349.98,1,T_a02bf5e9,2,70.01,1256
5925,351,payload_progress,373.09,1,T_a02bf5e9,2,80.01,1256
5926,351,payload_progress,406.41,1,T_a02bf5e9,2,90.01,1256
5927,351,payload_progress,452.93,1,T_a02bf5e9,2,100,1256
5928,351,payload_progress,484.47,2,T_5568bd9d,0,10.01,1256
5929,351,payload_progress,588.64,2,T_5568bd9d,0,20.01,1256
5930,351,payload_progress,80.24,1,T_a02bf5e9,1,10.03,1257
5931,351,payload_progress,93.63,1,T_a02bf5e9,1,20.02,1257
5932,351,payload_progress,103.93,1,T_a02bf5e9,1,30.02,1257
5933,351,payload_progress,120.92,1,T_a02bf5e9,1,40.01,1257
5934,351,payload_progress,132.92,1,T_a02bf5e9,1,50.02,1257
5935,351,payload_progress,155.14,1,T_a02bf5e9,2,60.02,1257
5936,351,payload_progress,165.7,1,T_a02bf5e9,2,70.02,1257
5937,351,payload_progress,176.19,1,T_a02bf5e9,2,80.01,1257
5938,351,payload_progress,189.41,1,T_a02bf5e9,2,90.02,1257
5972,354,payload_progress,92.17,1,T_a02bf5e9,1,10.02,1272
5973,354,payload_progress,113.31,1,T_a02bf5e9,1,20.02,1272
5974,354,payload_progress,145.36,1,T_a02bf5e9,1,30.02,1272
5975,354,payload_progress,158.02,1,T_a02bf5e9,1,40.02,1272
5976,354,payload_progress,169.05,1,T_a02bf5e9,1,50.02,1272
5977,354,payload_progress,493.85,2,T_5568bd9d,1,10.01,1272
5978,354,payload_progress,507.58,2,T_5568bd9d,1,20.01,1272
5979,354,payload_progress,520.48,2,T_5568bd9d,1,30.02,1272
5980,354,payload_progress,533.85,2,T_5568bd9d,1,40.02,1272
5981,354,payload_progress,552.64,2,T_5568bd9d,1,50.02,1272
5982,354,payload_progress,676.09,2,T_5568bd9d,1,60.03,1272
5983,354,payload_progress,695.39,2,T_5568bd9d,2,70.02,1272
5984,354,payload_progress,706.86,2,T_5568bd9d,2,80.02,1272
5985,354,payload_progress,718.82,2,T_5568bd9d,2,90.02,1272
5986,354,payload_progress,740.81,2,T_5568bd9d,3,0,1272
5987,354,payload_progress,93.29,1,T_a02bf5e9,0,10.02,1274
5988,354,payload_progress,143.5,1,T_a02bf5e9,0,20.01,1274
5989,354,payload_progress,292.29,2,T_5568bd9d,0,10.02,1274
5990,354,payload_progress,310.47,2,T_5568bd9d,0,20.02,1274
5991,354,payload_progress,358.92,2,T_5568bd9d,0,30.01,1274
5992,354,payload_progress,380.75,2,T_5568bd9d,1,40.01,1274
5993,354,payload_progress,400.46,2,T_5568bd9d,1,50.02,1274
5994,354,payload_progress,456.19,2,T_5568bd9d,1,60.01,1274
5995,354,payload_progress,675.37,2,T_5568bd9d,2,70.01,1274
6094,356,payload_progress,211.07,1,T_fc5934b1,1,10.02,1288
6095,356,payload_progress,222.34,1,T_fc5934b1,1,20.03,1288
6096,356,payload_progress,233.04,1,T_fc5934b1,1,30.02,1288
6097,356,payload_progress,247.75,1,T_fc5934b1,1,40.02,1288
6098,356,payload_progress,259.52,1,T_fc5934b1,1,50.02,1288
6099,356,payload_progress,276.96,1,T_fc5934b1,2,60.02,1288
6100,356,payload_progress,288.69,1,T_fc5934b1,2,70.02,1288
6101,356,payload_progress,299.81,1,T_fc5934b1,2,80.02,1288
6102,356,payload_progress,316.62,1,T_fc5934b1,2,90.02,1288
6103,356,payload_progress,441.36,2,T_4408f908,1,10.02,1288
6104,356,payload_progress,455.23,2,T_4408f908,1,20.01,1288
6105,356,payload_progress,467.77,2,T_4408f908,1,30.02,1288
6106,356,payload_progress,479.6,2,T_4408f908,1,40.02,1288
6107,356,payload_progress,490.22,2,T_4408f908,1,50.02,1288
6108,356,payload_progress,798.69,2,T_4408f908,2,60.03,1288
6109,356,payload_progress,809.42,2,T_4408f908,2,70.03,1288
6110,356,payload_progress,884.93,2,T_4408f908,2,80.02,1288
6111,356,payload_progress,219.26,1,T_fc5934b1,1,10.02,1290
6112,356,payload_progress,239.72,1,T_fc5934b1,1,20.02,1290
6113,356,payload_progress,285.8,1,T_fc5934b1,1,30.02,1290
6114,356,payload_progress,311.11,1,T_fc5934b1,1,40.02,1290
6115,356,payload_progress,321.71,1,T_fc5934b1,1,50.02,1290
6116,356,payload_progress,334.35,1,T_fc5934b1,1,60.02,1290
6117,356,payload_progress,501.87,2,T_4408f908,1,10.02,1290
6118,356,payload_progress,514.63,2,T_4408f908,1,20.03,1290
6119,356,payload_progress,526.95,2,T_4408f908,1,30.02,1290
6120,356,payload_progress,538.36,2,T_4408f908,1,40.03,1290
6121,356,payload_progress,611.4,2,T_4408f908,1,50.02,1290
6122,356,payload_progress,621.92,2,T_4408f908,1,60.02,1290
6123,356,payload_progress,659.94,2,T_4408f908,2,70.02,1290
6124,356,payload_progress,688.78,2,T_4408f908,2,80.02,1290
6125,356,payload_progress,826.94,2,T_4408f908,2,90.02,1290
6126,356,payload_progress,31.86,1,T_fc5934b1,0,10.02,1292
6127,356,payload_progress,112.36,1,T_fc5934b1,0,20.02,1292
6128,356,payload_progress,126.78,1,T_fc5934b1,0,30.02,1292
6129,356,payload_progress,255.21,1,T_fc5934b1,1,40.01,1292
6130,356,payload_progress,272.83,1,T_fc5934b1,1,50.02,1292
6131,356,payload_progress,339.16,1,T_fc5934b1,1,60.02,1292
6132,356,payload_progress,385.78,1,T_fc5934b1,2,70.02,1292
6133,356,payload_progress,407.95,1,T_fc5934b1,2,80.02,1292
6134,356,payload_progress,422.53,1,T_fc5934b1,2,90.02,1292
6135,356,payload_progress,606.37,2,T_4408f908,0,10.01,1292
6136,356,payload_progress,620.01,2,T_4408f908,0,20.01,1292
6137,356,payload_progress,641.57,2,T_4408f908,0,30.02,1292
6138,356,payload_progress,671.55,2,T_4408f908,1,40.01,1292
6139,356,payload_progress,687.19,2,T_4408f908,1,50.01,1292
6140,356,payload_progress,783.32,2,T_4408f908,1,60.01,1292
6141,356,payload_progress,829.36,2,T_4408f908,2,70.02,1292
6142,356,payload_progress,844.47,2,T_4408f908,2,80.02,1292
6143,356,payload_progress,932.16,2,T_4408f908,2,90.02,1292
6144,357,payload_progress,21.65,1,T_a02bf5e9,0,10.01,1293
6145,357,payload_progress,57.28,1,T_a02bf5e9,0,20.02,1293
6146,357,payload_progress,239.72,1,T_a02bf5e9,0,30.02,1293
6147,357,payload_progress,331.92,2,T_5568bd9d,0,10.02,1293
6148,357,payload_progress,358.94,2,T_5568bd9d,0,20.02,1293
6149,357,payload_progress,418.13,2,T_5568bd9d,0,30.02,1293
6150,357,payload_progress,440.19,2,T_5568bd9d,1,40.01,1293
6151,357,payload_progress,472.05,2,T_5568bd9d,1,50.01,1293
6152,357,payload_progress,488.58,2,T_5568bd9d,1,60.01,1293
6153,357,payload_progress,603.26,2,T_5568bd9d,2,70.02,1293
6154,357,payload_progress,628.85,2,T_5568bd9d,2,80.02,1293
6155,357,payload_progress,713.52,2,T_5568bd9d,2,90.01,1293
6156,358,payload_progress,21.65,1,T_a02bf5e9,0,10.01,1294
6157,358,payload_progress,57.28,1,T_a02bf5e9,0,20.02,1294
6158,358,payload_progress,239.72,1,T_a02bf5e9,0,30.02,1294
6159,358,payload_progress,331.92,2,T_5568bd9d,0,10.02,1294
6160,358,payload_progress,358.94,2,T_5568bd9d,0,20.02,1294
6161,358,payload_progress,418.13,2,T_5568bd9d,0,30.02,1294
6162,358,payload_progress,440.19,2,T_5568bd9d,1,40.01,1294
6163,358,payload_progress,472.05,2,T_5568bd9d,1,50.01,1294
6164,358,payload_progress,488.58,2,T_5568bd9d,1,60.01,1294
6165,358,payload_progress,603.26,2,T_5568bd9d,2,70.02,1294
6166,358,payload_progress,628.85,2,T_5568bd9d,2,80.02,1294
6167,358,payload_progress,713.52,2,T_5568bd9d,2,90.01,1294
6168,359,payload_progress,21.65,1,T_a02bf5e9,0,10.01,1295
6169,359,payload_progress,57.28,1,T_a02bf5e9,0,20.02,1295
6170,359,payload_progress,239.72,1,T_a02bf5e9,0,30.02,1295
6171,359,payload_progress,331.92,2,T_5568bd9d,0,10.02,1295
6172,359,payload_progress,358.94,2,T_5568bd9d,0,20.02,1295
6173,359,payload_progress,418.13,2,T_5568bd9d,0,30.02,1295
6174,359,payload_progress,440.19,2,T_5568bd9d,1,40.01,1295
6175,359,payload_progress,472.05,2,T_5568bd9d,1,50.01,1295
6176,359,payload_progress,488.58,2,T_5568bd9d,1,60.01,1295
6177,359,payload_progress,603.26,2,T_5568bd9d,2,70.02,1295
6178,359,payload_progress,628.85,2,T_5568bd9d,2,80.02,1295
6179,359,payload_progress,713.52,2,T_5568bd9d,2,90.01,1295
6180,360,payload_progress,21.65,1,T_a02bf5e9,0,10.01,1296
6181,360,payload_progress,57.28,1,T_a02bf5e9,0,20.02,1296
6182,360,payload_progress,239.72,1,T_a02bf5e9,0,30.02,1296
6183,360,payload_progress,331.92,2,T_5568bd9d,0,10.02,1296
6184,360,payload_progress,358.94,2,T_5568bd9d,0,20.02,1296
6185,360,payload_progress,418.13,2,T_5568bd9d,0,30.02,1296
6186,360,payload_progress,440.19,2,T_5568bd9d,1,40.01,1296
6187,360,payload_progress,472.05,2,T_5568bd9d,1,50.01,1296
6188,360,payload_progress,488.58,2,T_5568bd9d,1,60.01,1296
6189,360,payload_progress,603.26,2,T_5568bd9d,2,70.02,1296
6190,360,payload_progress,628.85,2,T_5568bd9d,2,80.02,1296
6191,360,payload_progress,713.52,2,T_5568bd9d,2,90.01,1296
6192,361,payload_progress,21.65,1,T_a02bf5e9,0,10.01,1299
6193,361,payload_progress,57.28,1,T_a02bf5e9,0,20.02,1299
6194,361,payload_progress,239.72,1,T_a02bf5e9,0,30.02,1299
6195,361,payload_progress,331.92,2,T_5568bd9d,0,10.02,1299
6196,361,payload_progress,358.94,2,T_5568bd9d,0,20.02,1299
6197,361,payload_progress,418.13,2,T_5568bd9d,0,30.02,1299
6198,361,payload_progress,440.19,2,T_5568bd9d,1,40.01,1299
6199,361,payload_progress,472.05,2,T_5568bd9d,1,50.01,1299
6200,361,payload_progress,488.58,2,T_5568bd9d,1,60.01,1299
6201,361,payload_progress,603.26,2,T_5568bd9d,2,70.02,1299
6202,361,payload_progress,628.85,2,T_5568bd9d,2,80.02,1299
6203,361,payload_progress,713.52,2,T_5568bd9d,2,90.01,1299
6216,362,payload_progress,92.3,1,T_7ebeb2df,1,10.03,1303
6217,362,payload_progress,104.4,1,T_7ebeb2df,1,20.02,1303
6218,362,payload_progress,123.29,1,T_7ebeb2df,1,30.02,1303
6219,362,payload_progress,149.09,1,T_7ebeb2df,1,40.01,1303
6220,362,payload_progress,166.2,1,T_7ebeb2df,1,50.02,1303
6221,362,payload_progress,220.98,1,T_7ebeb2df,2,60.02,1303
6222,362,payload_progress,231.59,1,T_7ebeb2df,2,70.02,1303
6223,362,payload_progress,308.75,1,T_7ebeb2df,2,80.03,1303
6224,362,payload_progress,327.26,1,T_7ebeb2df,2,90.01,1303
6225,362,payload_progress,453.02,2,T_94e451b3,1,10.03,1303
