id,scrimId,event_type,match_time,round_number,previous_objective_index,current_objective_index,MapDataId
19218,1562,objective_updated,446.64,3,2,0,5834
19219,1563,objective_updated,0,1,0,2,5835
19220,1563,objective_updated,247.59,2,2,0,5835
19221,1563,objective_updated,487.02,3,0,1,5835
19226,1563,objective_updated,170.47,2,0,1,5837
19227,1563,objective_updated,314.32,3,1,2,5837
19228,1563,objective_updated,564.78,4,2,4,5837
19229,1563,objective_updated,784.9,5,4,3,5837
19230,1563,objective_updated,149.38,1,0,1,5838
19231,1563,objective_updated,257.63,1,1,2,5838
19232,1563,objective_updated,342.97,1,2,3,5838
19233,1563,objective_updated,342.98,2,3,0,5838
19234,1563,objective_updated,473.88,2,0,1,5838
19235,1563,objective_updated,628.04,2,1,2,5838
19236,1563,objective_updated,700.88,2,2,3,5838
19237,1563,objective_updated,700.88,3,3,0,5838
19238,1563,objective_updated,0,1,0,2,5840
19239,1563,objective_updated,182.58,2,2,0,5840
19240,1563,objective_updated,345.46,3,0,1,5840
19241,1563,objective_updated,158.44,1,0,1,5841
19242,1563,objective_updated,249.13,1,1,2,5841
19243,1563,objective_updated,507.62,2,2,0,5841
19244,1563,objective_updated,599.98,2,0,1,5841
19245,1564,objective_updated,0,1,0,2,5842
19246,1564,objective_updated,276.12,2,2,1,5842
19247,1564,objective_updated,472.46,3,1,0,5842
19248,1564,objective_updated,135.48,2,0,3,5843
19249,1564,objective_updated,314.69,3,3,1,5843
19250,1564,objective_updated,532.78,4,1,2,5843
19251,1564,objective_updated,681.27,5,2,4,5843
19252,1564,objective_updated,882.97,6,4,3,5843
19253,1564,objective_updated,197.64,1,0,1,5845
19254,1564,objective_updated,380.42,1,1,2,5845
19255,1564,objective_updated,529.83,2,2,0,5845
19256,1564,objective_updated,640.16,2,0,1,5845
19257,1564,objective_updated,786.29,2,1,2,5845
19258,1564,objective_updated,961.49,2,2,3,5845
19259,1564,objective_updated,159.69,1,0,1,5846
19260,1564,objective_updated,418.09,2,1,0,5846
19261,1564,objective_updated,516.02,2,0,1,5846
19262,1564,objective_updated,686.23,2,1,2,5846
19263,1564,objective_updated,924.06,2,2,3,5846
19264,1565,objective_updated,0,1,0,1,5847
19265,1565,objective_updated,246.3,2,1,2,5847
19266,1565,objective_updated,515.57,3,2,0,5847
19267,1565,objective_updated,494.85,2,0,1,5848
19268,1565,objective_updated,352.11,2,0,1,5849
19269,1565,objective_updated,566.69,2,1,2,5849
19270,1565,objective_updated,656.4,2,2,3,5849
19271,1565,objective_updated,129.56,2,0,4,5851
19272,1565,objective_updated,311.09,3,4,3,5851
19273,1565,objective_updated,561.61,4,3,1,5851
19274,1565,objective_updated,757.34,5,1,2,5851
19275,1565,objective_updated,936.82,6,2,0,5851
19276,1566,objective_updated,0,1,0,2,5852
19277,1566,objective_updated,308.86,2,2,0,5852
19278,1566,objective_updated,594.84,3,0,1,5852
19279,1566,objective_updated,183.55,1,0,1,5853
19280,1566,objective_updated,261.09,1,1,2,5853
19281,1566,objective_updated,365,1,2,3,5853
19282,1566,objective_updated,365.01,2,3,0,5853
19288,1567,objective_updated,225.09,2,0,2,5855
19289,1567,objective_updated,470.54,3,2,1,5855
19290,1567,objective_updated,56.01,1,0,1,5856
19291,1567,objective_updated,283.38,1,1,2,5856
19292,1567,objective_updated,351.33,1,2,3,5856
19293,1567,objective_updated,351.34,2,3,0,5856
19294,1567,objective_updated,399.33,2,0,1,5856
19295,1567,objective_updated,532.35,2,1,2,5856
19296,1568,objective_updated,0,1,0,1,5857
19297,1568,objective_updated,258.19,2,1,0,5857
19298,1568,objective_updated,427.08,3,0,2,5857
19299,1568,objective_updated,0,1,0,1,5858
19300,1568,objective_updated,258.19,2,1,0,5858
19301,1568,objective_updated,427.08,3,0,2,5858
19303,1568,objective_updated,47.23,1,0,1,5860
19304,1568,objective_updated,292.3,1,1,2,5860
19305,1568,objective_updated,423.92,1,2,3,5860
19306,1568,objective_updated,423.92,2,3,0,5860
19307,1568,objective_updated,471.72,2,0,1,5860
19308,1568,objective_updated,598.75,2,1,2,5860
19309,1568,objective_updated,807.63,2,2,3,5860
19310,1568,objective_updated,208.71,2,0,4,5861
19311,1568,objective_updated,208.71,2,0,4,5862
19312,1568,objective_updated,326.84,3,4,3,5862
19313,1568,objective_updated,537.32,4,3,1,5862
19314,1568,objective_updated,711.54,5,1,2,5862
19315,1568,objective_updated,1013.55,6,2,0,5862
19316,1568,objective_updated,60.29,1,0,1,5863
19317,1568,objective_updated,197.19,1,1,2,5863
19318,1568,objective_updated,502.14,2,2,0,5863
19319,1568,objective_updated,747.24,2,0,1,5863
19320,1568,objective_updated,426.97,2,0,2,5865
19321,1568,objective_updated,613.87,3,2,1,5865
19322,1568,objective_updated,208.71,2,0,4,5866
19323,1568,objective_updated,326.84,3,4,3,5866
19324,1568,objective_updated,537.32,4,3,1,5866
19325,1568,objective_updated,711.54,5,1,2,5866
19326,1568,objective_updated,1013.55,6,2,0,5866
19388,1570,objective_updated,262.88,1,0,1,5879
19389,1570,objective_updated,458.28,2,1,0,5879
19390,1570,objective_updated,546.35,2,0,1,5879
19391,1570,objective_updated,695.15,2,1,2,5879
19392,1570,objective_updated,855.73,2,2,3,5879
19393,1570,objective_updated,130.47,1,0,1,5880
19394,1570,objective_updated,256.62,1,1,2,5880
19395,1570,objective_updated,445.86,1,2,3,5880
19396,1570,objective_updated,445.86,2,3,0,5880
19397,1570,objective_updated,553.78,2,0,1,5880
19398,1570,objective_updated,728.11,2,1,2,5880
19399,1570,objective_updated,835.37,2,2,3,5880
19400,1570,objective_updated,113.91,2,0,1,5882
19401,1570,objective_updated,246.84,3,1,3,5882
19402,1570,objective_updated,470.19,4,3,4,5882
19403,1570,objective_updated,652.78,5,4,2,5882
19404,1570,objective_updated,816.22,6,2,0,5882
19415,1570,objective_updated,113.91,2,0,1,5885
19416,1570,objective_updated,246.84,3,1,3,5885
19417,1570,objective_updated,470.19,4,3,4,5885
19418,1570,objective_updated,652.78,5,4,2,5885
19419,1570,objective_updated,816.22,6,2,0,5885
19420,1571,objective_updated,0,1,0,1,5886
19421,1571,objective_updated,262.44,2,1,2,5886
19422,1571,objective_updated,500.21,3,2,0,5886
19423,1571,objective_updated,100.87,1,0,1,5887
19424,1571,objective_updated,179.58,1,1,2,5887
19425,1571,objective_updated,323.92,1,2,3,5887
19426,1571,objective_updated,323.92,2,3,0,5887
19427,1571,objective_updated,398.02,2,0,1,5887
19428,1571,objective_updated,507.78,2,1,2,5887
19429,1571,objective_updated,638.3,2,2,3,5887
19430,1571,objective_updated,638.3,3,3,0,5887
19431,1571,objective_updated,106.36,2,0,4,5888
19432,1571,objective_updated,253.92,3,4,2,5888
19433,1571,objective_updated,440.69,4,2,1,5888
19434,1571,objective_updated,554.67,5,1,3,5888
19435,1571,objective_updated,761.16,6,3,4,5888
19436,1571,objective_updated,162.14,1,0,1,5889
19437,1571,objective_updated,293.89,1,1,2,5889
19438,1571,objective_updated,485.21,2,2,0,5889
19439,1571,objective_updated,547.53,2,0,1,5889
19440,1571,objective_updated,704.85,2,1,2,5889
19441,1571,objective_updated,836.22,2,2,3,5889
19442,1571,objective_updated,0,1,0,1,5890
19443,1571,objective_updated,168.67,2,1,0,5890
19444,1571,objective_updated,461.24,3,0,2,5890
19465,1576,objective_updated,0,1,0,2,5897
19466,1576,objective_updated,224.82,2,2,1,5897
19467,1576,objective_updated,411.6,3,1,0,5897
19468,1576,objective_updated,122.84,1,0,1,5898
19469,1576,objective_updated,367.74,1,1,2,5898
19470,1576,objective_updated,487.21,1,2,3,5898
19471,1576,objective_updated,487.21,2,3,0,5898
19472,1576,objective_updated,554.96,2,0,1,5898
19473,1576,objective_updated,688.64,2,1,2,5898
19474,1576,objective_updated,745.91,2,2,3,5898
19475,1576,objective_updated,745.92,3,3,0,5898
19476,1577,objective_updated,0,1,0,1,5899
19477,1577,objective_updated,163.24,2,1,0,5899
19478,1577,objective_updated,421.84,3,0,2,5899
19479,1577,objective_updated,87.02,1,0,1,5900
19480,1577,objective_updated,314.55,1,1,2,5900
19481,1577,objective_updated,486.84,1,2,3,5900
19482,1577,objective_updated,486.84,2,3,0,5900
19483,1577,objective_updated,722.09,2,0,1,5900
19484,1577,objective_updated,136.03,2,0,3,5901
19485,1577,objective_updated,312.89,3,3,4,5901
19486,1577,objective_updated,512.96,4,4,2,5901
19487,1577,objective_updated,637.4,5,2,1,5901
19488,1577,objective_updated,847.03,6,1,3,5901
19489,1577,objective_updated,117.31,1,0,1,5903
19490,1577,objective_updated,256.64,1,1,2,5903
19491,1577,objective_updated,369.82,1,2,3,5903
19492,1577,objective_updated,369.82,2,3,0,5903
19493,1577,objective_updated,558.43,2,0,1,5903
19494,1577,objective_updated,0,1,0,2,5904
19495,1577,objective_updated,189.65,2,2,0,5904
19496,1577,objective_updated,438.23,3,0,1,5904
19497,1577,objective_updated,117.31,1,0,1,5905
19498,1577,objective_updated,256.64,1,1,2,5905
19499,1577,objective_updated,369.82,1,2,3,5905
19500,1577,objective_updated,369.82,2,3,0,5905
19501,1577,objective_updated,558.43,2,0,1,5905
19502,1577,objective_updated,117.31,1,0,1,5906
19503,1577,objective_updated,256.64,1,1,2,5906
19504,1577,objective_updated,369.82,1,2,3,5906
19505,1577,objective_updated,369.82,2,3,0,5906
19506,1577,objective_updated,558.43,2,0,1,5906
19507,1577,objective_updated,117.31,1,0,1,5907
19508,1577,objective_updated,256.64,1,1,2,5907
19509,1577,objective_updated,369.82,1,2,3,5907
19510,1577,objective_updated,369.82,2,3,0,5907
19511,1577,objective_updated,558.43,2,0,1,5907
19512,1578,objective_updated,84.49,1,0,1,5908
19513,1578,objective_updated,244.65,1,1,2,5908
19514,1578,objective_updated,480.27,2,2,0,5908
19515,1578,objective_updated,170.78,2,0,4,5909
19516,1578,objective_updated,410.22,3,4,3,5909
19517,1578,objective_updated,533.99,4,3,1,5909
19518,1578,objective_updated,713.94,5,1,2,5909
19519,1579,objective_updated,0,1,0,1,5911
19520,1579,objective_updated,209.8,2,1,2,5911
19521,1579,objective_updated,390.4,3,2,0,5911
19522,1579,objective_updated,163.27,1,0,1,5912
19523,1579,objective_updated,248.97,1,1,2,5912
19524,1579,objective_updated,394.88,1,2,3,5912
19525,1579,objective_updated,394.88,2,3,0,5912
19526,1579,objective_updated,658.5,2,0,1,5912
19527,1579,objective_updated,171.34,2,0,2,5913
19528,1579,objective_updated,345.38,3,2,4,5913
19529,1579,objective_updated,509.04,4,4,3,5913
19530,1579,objective_updated,728.21,5,3,1,5913
19531,1579,objective_updated,935.3,6,1,0,5913
19532,1579,objective_updated,152.98,1,0,1,5914
19533,1579,objective_updated,359.05,1,1,2,5914
19534,1579,objective_updated,474.03,1,2,3,5914
19535,1579,objective_updated,474.04,2,3,0,5914
19536,1579,objective_updated,656.17,2,0,1,5914
19537,1579,objective_updated,813.87,2,1,2,5914
19538,1579,objective_updated,943.13,2,2,3,5914
19539,1579,objective_updated,943.13,3,3,0,5914
19549,1580,objective_updated,0,1,0,1,5919
19550,1580,objective_updated,331.14,2,1,0,5919
19551,1580,objective_updated,511.24,3,0,2,5919
19552,1580,objective_updated,349.67,2,0,1,5921
19553,1580,objective_updated,427.36,2,1,2,5921
19554,1581,objective_updated,0,1,0,2,5922
19555,1581,objective_updated,339.62,2,2,1,5922
19556,1581,objective_updated,638.02,3,1,0,5922
19562,1581,objective_updated,109.51,1,0,1,5924
19563,1581,objective_updated,404.22,2,1,0,5924
19564,1581,objective_updated,600.76,2,0,1,5924
19565,1581,objective_updated,751.98,2,1,2,5924
19566,1581,objective_updated,187.71,2,0,4,5925
19567,1581,objective_updated,307.64,3,4,2,5925
19568,1581,objective_updated,443.67,4,2,1,5925
19569,1581,objective_updated,610.85,5,1,3,5925
19570,1581,objective_updated,817.68,6,3,4,5925
19571,1581,objective_updated,109.51,1,0,1,5926
19572,1581,objective_updated,404.22,2,1,0,5926
19573,1581,objective_updated,600.76,2,0,1,5926
19574,1581,objective_updated,751.98,2,1,2,5926
19575,1581,objective_updated,109.51,1,0,1,5927
19576,1581,objective_updated,404.22,2,1,0,5927
19577,1581,objective_updated,600.76,2,0,1,5927
19578,1581,objective_updated,751.98,2,1,2,5927
19579,1581,objective_updated,100.4,1,0,1,5928
19580,1581,objective_updated,333.3,1,1,2,5928
19581,1581,objective_updated,505.11,2,2,0,5928
19582,1581,objective_updated,552.24,2,0,1,5928
19583,1581,objective_updated,786.83,2,1,2,5928
19584,1581,objective_updated,957.19,2,2,3,5928
19585,1581,objective_updated,109.51,1,0,1,5931
19586,1581,objective_updated,404.22,2,1,0,5931
19587,1581,objective_updated,600.76,2,0,1,5931
19588,1581,objective_updated,751.98,2,1,2,5931
19589,1581,objective_updated,109.51,1,0,1,5932
19590,1581,objective_updated,404.22,2,1,0,5932
19591,1581,objective_updated,600.76,2,0,1,5932
19592,1581,objective_updated,751.98,2,1,2,5932
19593,1582,objective_updated,0,1,0,2,5933
19594,1582,objective_updated,182.48,2,2,0,5933
19595,1582,objective_updated,398.65,3,0,1,5933
19596,1582,objective_updated,211.24,1,0,1,5934
19597,1582,objective_updated,407.35,1,1,2,5934
19598,1582,objective_updated,491.13,1,2,3,5934
19599,1582,objective_updated,491.13,2,3,0,5934
19600,1582,objective_updated,559.21,2,0,1,5934
19601,1582,objective_updated,755.58,2,1,2,5934
19602,1582,objective_updated,862.82,2,2,3,5934
19603,1582,objective_updated,862.82,3,3,0,5934
19604,1582,objective_updated,132.81,2,0,3,5935
19605,1582,objective_updated,352.73,3,3,4,5935
19606,1582,objective_updated,487,4,4,2,5935
19607,1582,objective_updated,676.76,5,2,1,5935
19608,1582,objective_updated,801.67,6,1,0,5935
19609,1582,objective_updated,132.38,1,0,1,5937
19610,1582,objective_updated,402.65,1,1,2,5937
19611,1582,objective_updated,473.37,1,2,3,5937
19612,1582,objective_updated,473.37,2,3,0,5937
19613,1582,objective_updated,573.62,2,0,1,5937
19614,1582,objective_updated,809.73,2,1,2,5937
19615,1582,objective_updated,0,1,0,2,5938
19616,1582,objective_updated,249.72,2,2,1,5938
19617,1582,objective_updated,408.99,3,1,0,5938
19618,1583,objective_updated,0,1,0,2,5939
19619,1583,objective_updated,210.36,2,2,0,5939
19620,1583,objective_updated,473.39,3,0,1,5939
19621,1584,objective_updated,72.2,1,0,1,5940
19622,1584,objective_updated,406.28,1,1,2,5940
19623,1584,objective_updated,520.98,2,2,0,5940
19624,1584,objective_updated,176.69,2,0,3,5941
19625,1584,objective_updated,346.56,3,3,4,5941
19626,1584,objective_updated,474.43,4,4,2,5941
19627,1584,objective_updated,657.29,5,2,1,5941
19628,1585,objective_updated,0,1,0,2,5943
19629,1585,objective_updated,252.11,2,2,0,5943
19630,1585,objective_updated,407.58,3,0,1,5943
19631,1585,objective_updated,403.39,2,0,1,5944
19632,1585,objective_updated,129.59,2,0,1,5945
19633,1585,objective_updated,272.17,3,1,2,5945
19634,1585,objective_updated,486.32,4,2,4,5945
19635,1585,objective_updated,695.91,5,4,3,5945
19636,1585,objective_updated,819.15,6,3,0,5945
19637,1585,objective_updated,44.32,1,0,1,5946
19638,1585,objective_updated,188.37,1,1,2,5946
19639,1585,objective_updated,329.38,1,2,3,5946
19640,1585,objective_updated,329.39,2,3,0,5946
19641,1585,objective_updated,373.5,2,0,1,5946
19642,1585,objective_updated,0,1,0,2,5948
19643,1585,objective_updated,287.05,2,2,1,5948
19644,1585,objective_updated,448.02,3,1,0,5948
19649,1586,objective_updated,0,1,0,2,5950
19650,1586,objective_updated,210.36,2,2,0,5950
19651,1586,objective_updated,473.39,3,0,1,5950
19652,1586,objective_updated,263.56,2,0,2,5951
19653,1586,objective_updated,567.72,3,2,1,5951
19659,1586,objective_updated,108.81,1,0,1,5953
19660,1586,objective_updated,403.62,2,1,0,5953
19661,1586,objective_updated,569.02,2,0,1,5953
19662,1586,objective_updated,703.2,2,1,2,5953
19663,1586,objective_updated,789.89,2,2,3,5953
19664,1586,objective_updated,225.97,2,0,2,5955
19665,1586,objective_updated,342.99,3,2,4,5955
19666,1586,objective_updated,580.27,4,4,3,5955
19667,1586,objective_updated,769.81,5,3,1,5955
19668,1586,objective_updated,933.04,6,1,2,5955
19676,1588,objective_updated,311.91,2,0,1,5959
19677,1588,objective_updated,515.24,3,1,2,5959
19678,1588,objective_updated,212.76,1,0,1,5960
19679,1588,objective_updated,279.9,1,1,2,5960
19680,1588,objective_updated,480.2,2,2,0,5960
19681,1588,objective_updated,568.49,2,0,1,5960
19682,1588,objective_updated,634.67,2,1,2,5960
19683,1588,objective_updated,864.3,2,2,3,5960
19684,1584,objective_updated,0,1,0,2,5963
19685,1584,objective_updated,210.36,2,2,0,5963
19686,1584,objective_updated,473.39,3,0,1,5963
19690,1584,objective_updated,97.84,1,0,1,5965
19691,1584,objective_updated,413.24,2,1,0,5965
19692,1584,objective_updated,475.73,2,0,1,5965
19693,1584,objective_updated,574.84,2,1,2,5965
19694,1584,objective_updated,684.85,2,2,3,5965
19698,1590,objective_updated,0,1,0,1,5967
19699,1590,objective_updated,319.85,2,1,2,5967
19700,1590,objective_updated,511.19,3,2,0,5967
19701,1590,objective_updated,109.4,1,0,1,5968
19702,1590,objective_updated,402.99,2,1,0,5968
19703,1590,objective_updated,619.8,2,0,1,5968
19704,1590,objective_updated,724.62,2,1,2,5968
19705,1590,objective_updated,928.17,2,2,3,5968
19706,1590,objective_updated,118.6,2,0,1,5969
19707,1590,objective_updated,280.7,3,1,2,5969
19708,1590,objective_updated,432.33,4,2,4,5969
19709,1590,objective_updated,588.78,5,4,3,5969
19710,1590,objective_updated,338.24,2,0,1,5970
19711,1590,objective_updated,534.4,2,1,2,5970
19712,1590,objective_updated,676.55,2,2,3,5970
19713,1590,objective_updated,269.34,2,0,1,5972
19714,1590,objective_updated,568.82,3,1,2,5972
19715,1591,objective_updated,189.52,2,0,1,5973
19716,1591,objective_updated,523,3,1,2,5973
19717,1591,objective_updated,217.85,1,0,1,5974
19718,1591,objective_updated,392.75,1,1,2,5974
19719,1591,objective_updated,516.12,2,2,0,5974
19720,1591,objective_updated,630.01,2,0,1,5974
19721,1591,objective_updated,768.68,2,1,2,5974
19722,1591,objective_updated,141.68,2,0,2,5975
19723,1591,objective_updated,273.24,3,2,4,5975
19724,1591,objective_updated,449.16,4,4,3,5975
19725,1591,objective_updated,695.43,5,3,1,5975
19726,1591,objective_updated,887.48,6,1,0,5975
19727,1591,objective_updated,75.65,1,0,1,5976
19728,1591,objective_updated,283.87,1,1,2,5976
19729,1591,objective_updated,355.59,1,2,3,5976
19730,1591,objective_updated,355.61,2,3,0,5976
19731,1591,objective_updated,490.93,2,0,1,5976
19732,1591,objective_updated,753.87,2,1,2,5976
19733,1591,objective_updated,0,1,0,1,5978
19734,1591,objective_updated,364.28,2,1,0,5978
19735,1591,objective_updated,690.4,3,0,2,5978
19736,1592,objective_updated,0,1,0,2,5979
19737,1592,objective_updated,244.38,2,2,1,5979
19738,1592,objective_updated,407.87,3,1,0,5979
19739,1592,objective_updated,112.33,1,0,1,5981
19740,1592,objective_updated,277.47,1,1,2,5981
19741,1592,objective_updated,418.34,1,2,3,5981
19742,1592,objective_updated,418.34,2,3,0,5981
19743,1592,objective_updated,490.77,2,0,1,5981
19744,1592,objective_updated,605.1,2,1,2,5981
19745,1592,objective_updated,110.71,2,0,3,5982
19746,1592,objective_updated,321.21,3,3,1,5982
19747,1592,objective_updated,531.41,4,1,2,5982
19748,1592,objective_updated,753.37,5,2,4,5982
19749,1592,objective_updated,966.82,6,4,0,5982
19750,1592,objective_updated,136.57,1,0,1,5983
19751,1592,objective_updated,269.41,1,1,2,5983
19752,1592,objective_updated,464.13,1,2,3,5983
19753,1592,objective_updated,464.13,2,3,0,5983
19754,1592,objective_updated,552.02,2,0,1,5983
19755,1592,objective_updated,616.58,2,1,2,5983
19756,1592,objective_updated,955.43,2,2,3,5983
19763,1594,objective_updated,0,1,0,2,5985
19764,1594,objective_updated,290.89,2,2,1,5985
19765,1594,objective_updated,88.92,1,0,1,5987
19766,1594,objective_updated,248.95,1,1,2,5987
19767,1594,objective_updated,508.34,2,2,0,5987
19768,1594,objective_updated,637.28,2,0,1,5987
19769,1594,objective_updated,754.07,2,1,2,5987
19770,1594,objective_updated,951.61,2,2,3,5987
19771,1594,objective_updated,189.01,1,0,1,5988
19772,1594,objective_updated,411.62,1,1,2,5988
19773,1594,objective_updated,527.14,1,2,3,5988
19774,1594,objective_updated,527.16,2,3,0,5988
19775,1594,objective_updated,687.28,2,0,1,5988
19776,1594,objective_updated,865.72,2,1,2,5988
19777,1594,objective_updated,939.17,2,2,3,5988
19778,1594,objective_updated,939.19,3,3,0,5988
19779,1594,objective_updated,136.64,2,0,1,5989
19780,1594,objective_updated,357.94,3,1,3,5989
19781,1594,objective_updated,560.76,4,3,4,5989
19782,1594,objective_updated,787.21,5,4,2,5989
19783,1594,objective_updated,1009.17,6,2,1,5989
19809,1600,objective_updated,0,1,0,1,5996
19810,1600,objective_updated,319.01,2,1,2,5996
19811,1600,objective_updated,549.68,3,2,0,5996
19812,1600,objective_updated,123.77,2,0,1,5998
19813,1600,objective_updated,302.79,3,1,2,5998
19814,1600,objective_updated,468.72,4,2,4,5998
19815,1600,objective_updated,650.61,5,4,3,5998
19816,1600,objective_updated,876.59,6,3,0,5998
19817,1600,objective_updated,123.77,2,0,1,5999
19818,1600,objective_updated,302.79,3,1,2,5999
19819,1600,objective_updated,468.72,4,2,4,5999
19820,1600,objective_updated,650.61,5,4,3,5999
19821,1600,objective_updated,876.59,6,3,0,5999
19822,1600,objective_updated,123.77,2,0,1,6000
19823,1600,objective_updated,302.79,3,1,2,6000
19824,1600,objective_updated,468.72,4,2,4,6000
19825,1600,objective_updated,650.61,5,4,3,6000
19826,1600,objective_updated,876.59,6,3,0,6000
19837,1600,objective_updated,123.77,2,0,1,6003
19838,1600,objective_updated,302.79,3,1,2,6003
19839,1600,objective_updated,468.72,4,2,4,6003
19840,1600,objective_updated,650.61,5,4,3,6003
19841,1600,objective_updated,876.59,6,3,0,6003
19842,1600,objective_updated,122.79,1,0,1,6004
19843,1600,objective_updated,360.55,1,1,2,6004
19844,1600,objective_updated,480.2,2,2,0,6004
19845,1600,objective_updated,555.89,2,0,1,6004
19846,1600,objective_updated,684.71,2,1,2,6004
19847,1600,objective_updated,962.98,2,2,3,6004
19852,1600,objective_updated,138.01,1,0,1,6006
19853,1600,objective_updated,409.05,1,1,2,6006
19854,1600,objective_updated,533.32,2,2,0,6006
19855,1600,objective_updated,649.7,2,0,1,6006
19856,1600,objective_updated,123.77,2,0,1,6007
19857,1600,objective_updated,302.79,3,1,2,6007
19858,1600,objective_updated,468.72,4,2,4,6007
19859,1600,objective_updated,650.61,5,4,3,6007
19860,1600,objective_updated,876.59,6,3,0,6007
19861,1600,objective_updated,177.93,2,0,1,6008
19862,1600,objective_updated,365.94,3,1,2,6008
19863,1601,objective_updated,189.27,2,0,1,6009
19864,1601,objective_updated,385.22,3,1,2,6009
19865,1601,objective_updated,262.64,1,0,1,6010
19866,1601,objective_updated,438.08,2,1,0,6010
19867,1601,objective_updated,498.14,2,0,1,6010
19868,1601,objective_updated,620.08,2,1,2,6010
19869,1601,objective_updated,706.08,2,2,3,6010
19870,1601,objective_updated,457.56,2,0,1,6012
19871,1601,objective_updated,645.44,2,1,2,6012
19872,1601,objective_updated,724.9,2,2,3,6012
19873,1601,objective_updated,197.83,2,0,1,6013
19874,1601,objective_updated,313.57,3,1,2,6013
19875,1601,objective_updated,454.03,4,2,4,6013
19876,1601,objective_updated,648.74,5,4,3,6013
19877,1601,objective_updated,144.43,1,0,1,6014
19878,1601,objective_updated,395.45,2,1,0,6014
19879,1601,objective_updated,497.38,2,0,1,6014
19880,1601,objective_updated,591.25,2,1,2,6014
19881,1601,objective_updated,760.58,2,2,3,6014
19882,1601,objective_updated,144.43,1,0,1,6015
19883,1601,objective_updated,395.45,2,1,0,6015
19884,1601,objective_updated,497.38,2,0,1,6015
19885,1601,objective_updated,591.25,2,1,2,6015
19886,1601,objective_updated,760.58,2,2,3,6015
19887,1601,objective_updated,144.43,1,0,1,6016
19888,1601,objective_updated,395.45,2,1,0,6016
19889,1601,objective_updated,497.38,2,0,1,6016
19890,1601,objective_updated,591.25,2,1,2,6016
19891,1601,objective_updated,760.58,2,2,3,6016
19892,1601,objective_updated,144.43,1,0,1,6017
19893,1601,objective_updated,395.45,2,1,0,6017
19894,1601,objective_updated,497.38,2,0,1,6017
19895,1601,objective_updated,591.25,2,1,2,6017
19896,1601,objective_updated,760.58,2,2,3,6017
19897,1601,objective_updated,144.43,1,0,1,6018
19898,1601,objective_updated,395.45,2,1,0,6018
19899,1601,objective_updated,497.38,2,0,1,6018
19900,1601,objective_updated,591.25,2,1,2,6018
19901,1601,objective_updated,760.58,2,2,3,6018
19902,1601,objective_updated,144.43,1,0,1,6019
19903,1601,objective_updated,395.45,2,1,0,6019
19904,1601,objective_updated,497.38,2,0,1,6019
19905,1601,objective_updated,591.25,2,1,2,6019
19906,1601,objective_updated,760.58,2,2,3,6019
19907,1601,objective_updated,144.43,1,0,1,6020
19908,1601,objective_updated,395.45,2,1,0,6020
19909,1601,objective_updated,497.38,2,0,1,6020
19910,1601,objective_updated,591.25,2,1,2,6020
19911,1601,objective_updated,760.58,2,2,3,6020
19912,1602,objective_updated,0,1,0,1,6021
19913,1602,objective_updated,329.28,2,1,0,6021
19914,1602,objective_updated,604.18,3,0,2,6021
19915,1602,objective_updated,61.36,1,0,1,6023
19916,1602,objective_updated,171.8,1,1,2,6023
19917,1602,objective_updated,367.43,1,2,3,6023
19918,1602,objective_updated,367.43,2,3,0,6023
19919,1602,objective_updated,591.26,2,0,1,6023
19920,1602,objective_updated,200.79,1,0,1,6024
19921,1602,objective_updated,390.06,1,1,2,6024
19922,1602,objective_updated,507.09,2,2,0,6024
19923,1602,objective_updated,720.5,2,0,1,6024
19924,1602,objective_updated,870.83,2,1,2,6024
19925,1602,objective_updated,109.32,2,0,1,6025
19926,1602,objective_updated,227.38,3,1,3,6025
19927,1602,objective_updated,421.9,4,3,4,6025
19928,1602,objective_updated,621.06,5,4,2,6025
19929,1603,objective_updated,0,1,0,1,6027
19930,1603,objective_updated,215,2,1,0,6027
19931,1603,objective_updated,411.57,3,0,2,6027
19932,1603,objective_updated,67.47,1,0,1,6028
19933,1603,objective_updated,146.72,1,1,2,6028
19934,1603,objective_updated,225.41,1,2,3,6028
19935,1603,objective_updated,225.41,2,3,0,6028
19936,1604,objective_updated,162.01,2,0,2,6031
19937,1604,objective_updated,370.63,3,2,1,6031
19938,1604,objective_updated,87.63,1,0,1,6032
19939,1604,objective_updated,397.75,2,1,0,6032
19940,1604,objective_updated,463.87,2,0,1,6032
19941,1604,objective_updated,630.84,2,1,2,6032
19942,1604,objective_updated,798.36,2,2,3,6032
19943,1604,objective_updated,114.76,2,0,3,6033
19944,1604,objective_updated,288.86,3,3,1,6033
19945,1604,objective_updated,509.32,4,1,2,6033
19946,1604,objective_updated,701.71,5,2,4,6033
19947,1604,objective_updated,819.66,6,4,3,6033
19948,1605,objective_updated,162.71,2,0,1,6035
19949,1605,objective_updated,518.59,3,1,2,6035
19950,1605,objective_updated,79.36,1,0,1,6036
19951,1605,objective_updated,208.17,1,1,2,6036
19952,1605,objective_updated,367.03,1,2,3,6036
19953,1605,objective_updated,367.03,2,3,0,6036
19954,1605,objective_updated,521.25,2,0,1,6036
19955,1605,objective_updated,731.69,2,1,2,6036
19956,1605,objective_updated,81.52,1,0,1,6037
19957,1605,objective_updated,321.58,1,1,2,6037
19958,1605,objective_updated,396.31,1,2,3,6037
19959,1605,objective_updated,396.31,2,3,0,6037
